USER,CONTENT,DATE & TIME,COMMENTS,LIKES,LOCATION
陈氏保姆公司-,是我过去这两年最想去的城市了  然后再次保佑有生之年亲眼看到圣家堂结顶,2019年10月31日 10:00,评论 , ,
新燕啄春泥--千裕,找房综艺的业务都发展到西班牙了能看圣家堂风景的那套好适合短租民宿啊！然后，真喜欢他们的露台风景。不过房子内部构造...果然东亚地区都喜欢开门就见敞亮的客厅，而不是狭窄弯曲的长廊... ​,2019年10月31日 20:32,评论 , ,
zhangyuyuyuyuyuuuu,很难不爱圣家堂 ​,2019年10月31日 19:36,评论 , ,
韭中韭霸,巴塞罗那，一座高迪与梅西的城市，物价水平作为西班牙经济第一强市和巴黎不相上下，市中心的房租房价因为游客的大量涌入近三年来保持每年8%以上的涨幅，但租售比依然可佳，棋盘式的街道格局甚至会让人产生走了很久依然在原地的错觉，可惜没有去诺坎普现场看一次球，不过西班牙人的热情，或者说加泰人的热情，在梅西退役之前一定会去现场看。高迪的三大宝里估计就圣家堂里面多值得去看一点点，米拉和巴特罗略贵，性价比相比又有园林又有建筑还有优良景观的阿宫就非常低了。 收起全文d,2019年10月31日 18:01,评论 4, ,
绿影葱葱,#西班牙趣闻# 巴塞罗纳圣家堂要网上预约买票        各种旅游指南上可能会告诉你，巴塞的地标是圣家堂（Sagrada Familia）。但实际上，真正的地标是圣家堂旁边的那个一直矗立横亘的高架起重臂。就像在巴黎，无论在城市的哪个角落或高处，不经意地一抬头或一俯视就是埃菲尔铁塔的塔尖，在巴塞，俯仰之间看到的是那根长长的起重臂。据说建造了百年还未完成的圣家堂2018年才获得建设许可证，被戏称为“百年违章建筑”，并被巴塞政府罚款3600万欧元。巴塞近年来游客的规模已经远超城市接待能力，圣家堂首当其冲地被指责因过度推广带来过多游客让城市不堪重负，所以这笔罚款主要将用于扩建城市的基础设施。       一早就赶紧去圣家堂，入口处拍了长长的队伍，找了一圈都没有看到售票处（估计淹没在人潮中了）。问门口的工作人员哪里可以买票，他告诉我们需要到官网去预定，而且今天估计是不可能有票的了。去到官网一看，第二天的票也只剩下5点半的一张，6点半的一张。圣家堂，外面已经是很震撼了，但进到里面才是真正的惊艳。因为是近傍晚时分，正好太阳西下，阳光透过Passion facade的暖黄色调的彩色玻璃把整个教堂变得绚烂温暖。可以想见上午的朝阳从青绿色调的Nativity Facade照进来时，整个教堂应该呈现的是一片新生的喜悦。圣家堂的魅力可能就在于此吧，借助于自然的力量表达人类的心途。       圣家堂仍然承担了教堂的功用，所以有部分区域只对有需要的教徒开放。 收起全文d,2019年10月31日 14:43,评论 , 1,
皮肤美容张华医生,"医美总裁团的西班牙考察之行，行走在巴塞罗那街头有幸看到大师的作品Antonio Gaudi,一生设计23幢建筑，7幢世界文化遗产。圣家堂，已经建了138年，预计2026年才能完成。 ​​​​",2019年10月31日 10:19,评论 , 2,
西班牙国家旅游局,西班牙“俏佳人”巴塞罗那（Barcelona）可以说是影视作品心头的白月光，无数佳作都曾在此取景。如“寡姐”斯嘉丽约翰逊和佩内洛普·克鲁兹携手出演的《午夜巴塞罗那》，里面出现了无数西班牙美景。比如圣家堂（Sagrada Familia）的高迪立面，寡姐打卡的米拉之家（Casa Milà），兰布拉大道（Rambla）的小餐馆等等，城市的每个角落都有他们留下的足迹。#西班牙旅游#  详情戳O网页链接 收起全文d,2019年10月31日 10:00,评论 10, 31,
谭晓鸣2012,神圣家族大教堂的设计为拉丁十字架式，内有五条走廊。中殿的拱顶高达45米，侧殿拱顶高30米。十字型翼部有三条走廊。立柱间隔7.5米。半圆形后殿的立柱，由于基于比利亚尔的设计间隔稍有不同，部分立柱的设计在回廊中进行了过渡调整，使得平面图上立柱的分布呈马蹄铁形。十字架构的汇聚处是四根斑岩立柱，支撑起了巨大的双曲面结构，周围则还有十二个围成环形的双曲面（仍在建设）。圣家堂中央的弧顶高达60米，半圆形后殿上另有一个高至75米的双曲面穹顶。高迪的设计意图是让站在主入口的参观者能够直接看到中殿、十字和后殿的拱顶；所以拱顶的高度依次升高。 2长沙 收起全文d,2019年10月31日 09:02,评论 , ,长沙
AnaisAnna,西班牙🇪🇸&葡萄牙🇵🇹图1⃣️我们住在葡萄牙里斯本的爱彼迎的餐厅图2⃣️波尔图路易一世大桥图3⃣️7⃣️波尔图街头图4⃣️～5⃣️西班牙巴塞罗那巴特略之家图6⃣️圣家堂图8⃣️9⃣️葡萄牙里斯本28号电车🚃其历史有一百年之久 2葡萄牙 ​,2019年10月31日 04:55,评论 , 6,葡萄牙
不如胡来君,逛圣家堂逛到莫名想哭，我这是什么奇怪的泪点。 2西班牙·Sagrada Família ​,2019年10月31日 00:09,评论 9, 7,西班牙·Sagrada Família
-悠然自得-忘乎所以--,圣家堂，巴塞罗那最有名的地标建筑。建了一百多年来依然未完工。也算是西班牙的超级工程了 2西班牙·Sagrada Família ​,2019年10月30日 22:30,评论 , ,西班牙·Sagrada Família
舒鱼体,前两天去了巴塞罗那，近距离接触了安东尼高迪圣家堂——这是这位天才建筑师到死都没有完成的作品。他在生前已经知道在有生之年无法完成，于是整日整夜的赶画着图纸，希望留下他的想法，让后人延续着他的灵感完成这个教堂杰作。天才除了被上天眷顾的天赋，还有一辈子都没有辜负眷顾的努力。所以他死后，灵柩被抬着走了半个巴塞罗那城。整个城市的人都爱着他。巴塞罗那，也因为这位建筑师闻名于世。高迪几乎代表了巴塞罗那，巴塞罗那也因为高迪更自由浪漫。他的私宅设计，城市公共设计在巴塞罗那无处不在。全世界都蜂拥而至摩拜这位传奇人物的每一件作品。包括我。在文森之家，也是高迪的处女座设计中。我安静的坐在建筑中的放映厅里，看着一座建筑历经岁月变迁，居然红了眼眶。男同胞有点不能理解，但我却被艺术中的如此无拘无束，又理性精准的创作而深深撼动。高迪是怎么做到的？在百年前！米拉之家没有用任何承重墙，整个大楼由柱子支撑了百年，所有室内空间都可以让后人自由的改动。所有排水水管分布于各个柱子，缜密巧妙，屋顶排水也都规划有序，就连一个门把手这样的细节都是设计师精心设计的。“无论你用左手或者右手，或者一边干活手里拿着很多东西，开门也是轻而易举的”导览人员很骄傲的为我们介绍。他还特别喜欢给我们展示高迪做的每一扇推拉门，小窗折叠靠向大落地窗门整个都可以推开暗藏在墙壁之中，将客厅和餐厅完全打通。一百年前的手拉窗帘使用起来毫不费力，到现在也依然用来遮挡窗户上部的太阳光。 看到这些建筑质量，不得不服气那时候工人的精湛技术以及设计师对每一个细节的完美把控。因为米拉之家没有画图纸，许多建造都由高迪亲自指导。他从小出生在木匠之家，“这对空间感的培养很有帮助”他自己说，他反复强调：“我不是天才，自然才是”，“自然已把一切创造摆在你眼前”等你去做那个有心人。要知道一个有弧度的大窗户在今天这个时代都是有难度的，而高迪的建筑里很少有直线。他说，“直线归于人类，曲线归于上帝”。所以安东尼奥•高迪也被称为“上帝的建筑师”。“我的建筑里都有自然”这一点在疯子高迪的巴特罗之家体现的淋漓尽致。你仿佛进入了海洋，不规则的玻璃窗闪烁着彩色的光芒，楼梯的弧度就像鱼类的脊柱线条，某个天窗好像乌龟壳形状，一不小心就会从头顶游过。建筑物表面的彩色瓷片，好似是海洋动物的鳞片。另外让我格外赞叹的是高迪首创的仿鱼鳃做的室内通风口，可以关闭可以轻轻开启，即美观又保证室内空气循环，真的太贴心。虽然高迪一生未婚，几乎全部的生活都围绕着设计，但是他的建筑里体现的浪漫，细腻，无微不至，足以让全世界的女性都爱上他！ 2英国 收起全文d,2019年10月30日 18:48,评论 , ,英国
鸡蛋儿儿,只有震撼可以来形容～圣家堂～ 2西班牙·Sagrada Família ​,2019年10月30日 18:44,评论 , 2,西班牙·Sagrada Família
Amoooo欧盆小将,之前没觉得建筑有这么大魅力，但圣家堂吧，让人觉得不仅仅是在参观一座教堂，还是在看一部小说，感受主角悲怆的一生。（其实只是想清清照片了） ​,2019年10月30日 18:03,评论 2, 2,
艾婷Ting-天地,记得当年看到初出茅庐的梅西，觉得这个年轻人很强，但真的想不到他能达到现在的成就。梅西在前些日子的采访中谈到了阿根廷传奇中场里克尔梅的告别赛，以及自己的孩子和现在拿到的成就，他说：我从没想过能做到今天的成就，我梦想中的经历更加平静。阿根廷著名中场球员里克尔梅预计会在12月举行告别赛，谈到这位06年世界杯曾一起位阿根廷出赛的队友时，梅西表示：「退役这么久了都没办告别赛，以他为足球和博卡青年的贡献来看，他配得上一个盛大又隆重的告别仪式，如果到时候我刚好有空，我会去的，非常乐意。」而被问到阿根廷人的性格时，梅西很严肃的说：「阿根廷人最大的错误就是以为自己是最好的，事实上我们很多部分都很不足，我13岁的时候不得不奋斗，离开我的国家和朋友们。」最近梅西的休假日，都可以看到梅西放上和自己孩子的照片，他聊到自己孩子的未来时：希望他们能做自己喜欢的事，蒂亚戈喜欢足球，他说他想在7岁的时候踢球，不过足球世界并不容易，不是每个人都有好运气，能否成为职业球员不是最重要的，几年后他还有能力去做别的事，他很聪明，我和他朋友的父母关系也很好，我们会常常保持联络。我和安东内拉也常谈论孩子的事情，我们希望了解他们才能做到最好，当然他们也在教育我们。梅西最后谈到自己的日常生活，以及目前自己达到的成就：我会想过一般的生活，走过兰布拉大街、圣家堂，我希望多带孩子们外出走走，他们很少会有这种机会，我想多享受这种生活，出去用餐也没有人认识你。当然，无论我走到哪里大家都对我很好。我从没想过会有今天这种成就，我梦想的经历比现在要平静多了。#足球# #足彩推荐# #吐槽个球# #体育# 收起全文d,2019年10月30日 16:24,评论 , ,
七七-zoe,📍圣家堂Sagrada Família这座建了一百多年还没未竣工的教堂，是这座城市中心拔地而起的庞然大物，也是这座城市文化建筑的瑰宝。是鬼才建筑师高迪手下最呕心沥血的创作，也是世界纷至沓来想目睹一眼的神奇艺术。在教堂漫长的建造过程中，高迪曾说过这样的话：“我的客户（上帝）并不着急” 这份作品也只能属于上帝。#西班牙旅行# 2西班牙 收起全文d,2019年10月30日 00:57,评论 , 3,西班牙
沫乔酱,不来圣家堂，你体会不到这种震撼，这些雕刻，简直美不胜收… 2西班牙·Sagrada Família ​,2019年10月30日 00:33,评论 , 2,西班牙·Sagrada Família
明月依旧升起,来考察下圣家堂的施工进度，顺便参观了卡哇伊圣保罗医院🏥。这个医院的病人在如此美的环境里治愈率都变高了 2西班牙·巴塞罗那 ​,2019年10月29日 23:17,评论 1, 5,西班牙·巴塞罗那
沸冰结雪,这说的是圣家堂吗…… ​,2019年10月29日 22:08,评论 , ,
faneleveny,这期帮我找房吧里的房子给我看哭了    正对圣家堂的落地窗    光盯着窗外我就可以发一天呆吧 ​,2019年10月29日 21:07,评论 4, 2,
Cher_Sisyphe,还未完工的圣家堂真的太美了！高迪果然天才！ 2西班牙·巴塞罗那 ​,2019年10月29日 20:57,评论 , 2,西班牙·巴塞罗那
我隔这儿呢Ss,⛪打卡高迪的惊世之作—百年圣家堂 2西班牙·Sagrada Família ​,2019年10月29日 18:56,评论 , 4,西班牙·Sagrada Família
王唐民,终于在孩子秋假期间，玩了一趟巴塞罗那，幸好这地方有高迪的建筑，不然估计这几天都要天天呆在巴塞球场了。。。。不愧是建筑天才，无论是建筑结构还是运用光线的技巧，感觉都在汲取自然的精华～～最爱的还是#巴特罗之家# ，童话世界一般，导览技术也是非常先进，如果去#巴塞罗那旅行# 一定不要错过！！#圣家堂# 2西班牙·巴塞罗那 收起全文d,2019年10月29日 17:33,评论 1, 2,西班牙·巴塞罗那
_黄小静_,高迪 GO！Sagrada Família 圣家堂 2西班牙·Sagrada Família ​,2019年10月29日 17:32,评论 , 1,西班牙·Sagrada Família
桃谜美颜初诺半永久妆_媛媛,#宝宝的少女心##初诺虾青素# “直​线​属‎于人类‎，而‎曲线属于‎上帝‎。”​​​诞​生 受‎难 荣​耀​⛪️⛪️⛪️圣家​堂‎这​个穷尽高​迪​一‎生​，他‎却无法亲​眼‎看‎到它完成​的作​品，因为高​迪​的‎一​句话​ [people in the world should see what we doing]，以​至‎这是世界​上​唯‎一‎一‎个还​在修建却对​公‎开‎放‎的教​堂。世‎人将代替‎高迪继‎续​目睹它的‎成​长… 收起全文d,2019年10月29日 17:26,评论 , ,
五线谱的青秧社,航爷去西班牙带回的手信，圣家堂彩玻璃为创意的瓶套，随手一套一个啤酒瓶就成了美腻的花瓶。#世界那么大，应该去看看# ​,2019年10月29日 16:47,评论 2, 3,
草莓塔塔酱,#西班牙##巴塞罗那# Day 2 09/15/2019  圣家堂登塔是件很有意思的事情，不断盘旋的狭窄楼梯，连接各个外立面的内部平台，在其中穿行很像探索迷宫。圣家堂有三个面，一个后殿，构成了整个圣家堂的四面。有高塔的是两个主面：诞生面（Nativity Façade）和受难面（Passion Façade），还有一个荣耀面（Glory Façade），在圣家堂彻底完工后将作为整个教堂的主入口，门口有一扇青铜大门，上面用50种语言刻着主祷文：我们日用的饮食，今日赐给我们。朝东方的是诞生面，高迪在世时建造的面，目前进入圣家堂的入口是放在这一面的。朝西方的是受难面，由巴塞罗那当代设计师苏比拉克在高迪死后继续完成的。受难面是近代建造的，登塔的时候可以看到建造的工地。这一面象征着耶稣的受难，因此不同于诞生面的华丽繁复，受难面的风格是简朴粗糙的，充满几何线条。旁边有一些稍矮的高塔塔尖上是水果，面包，葡萄，象征着圣餐。不同于从地面仰望的震撼，在塔上从半空近看有一种抬手去够天国的神奇感觉。 收起全文d,2019年10月29日 15:42,评论 , 2,
徐阿咸很闲,"一座建造了一百多年仍尚未完工的圣殿。 ""每个来探索圣家堂的人都会发现一座自己的圣家堂"" 2西班牙·巴塞罗那 ​",2019年10月29日 15:36,评论 1, 1,西班牙·巴塞罗那
Suzie_LEE,信仰如一道光，照亮人生的过去、现在、未来之路！赫罗纳大教堂，典型的哥特风格，高迪的圣家堂充分引入了光，这是14到16世纪的建筑，里面就相对比较暗！ 2西班牙·赫罗纳大教堂 ​,2019年10月29日 15:13,评论 1, ,西班牙·赫罗纳大教堂
Harry-Gao,圣家堂内部2西班牙·圣家大教堂 ​,2019年10月29日 13:28,评论 , ,西班牙·圣家大教堂
