USER,CONTENT,DATE & TIME,COMMENTS,LIKES,LOCATION
东南亚走偏,#带着微博去旅行# 地中海闪亮的明珠、西班牙最国际化的城市、享乐主义之城、充满活力的艺术之城和美食之城；从古老的罗马城镇变为中世纪贸易大港，巴塞罗那有着欧洲最伟大的哥特建筑集中地，核心区以外有着全球最奇异的建筑，包括超现实主义的教堂圣家堂。,2015年09月23日 21:16,评论 1, 2,
-Krownnn-,构成艺术与设计思维的期末作品《彩窗》    忍不住夸赞自己，再精细一点作为特别的灯具也是很不错的，大部分还原了安东尼奥·高迪设计的圣家族大教堂的彩窗配色    黑卡纸的雕刻算是第一次用笔刀，还算是满意，彩窗玻璃块是用PVC片一块一块拼出来，工程量巨大    因为做到凌晨收尾，发现一般胶水粘不上，凌晨1点出门去全家买双面胶    幸好最后结果还是很满意的！我真的好喜欢教堂元素，有生之年等圣家堂建完了还要再去一次！！ 收起全文d,2020年12月31日 22:33,评论 8, 26,
就别找了吧,曾经的weibo话痨居然本月还没post  在这个具有特别仪式感的最后一天补一条吧 来深圳之后由于家和单位很近很少在这个点赶地铁 所以可能是觉得新鲜刚刚顺手拍下了这张照片 仔细想想 这很像自己的2020很幸运 在变动的巨流中未趁势而为却也安然无恙 有些气馁 在自我、关系和周遭的很多十字路口依旧徘徊 目视着坚定的人来人往 还是缺点儿孤注一掷和突破平常的勇气 2019的年末小作文是在圣家堂的圣音中完成的 大概是还沉浸在旅行的兴奋中 没有太多话想说 但殊不知那竟是今年最后一次真正意义上的出游 2020的最后一天 有很多想说的却不知从何说起 但至少过去经历的所有 都不仅仅是转瞬而逝的感慨 而成为了现在的印记 其实每个月的第一天都有暗戳戳地在心里期待“重新做人” 但因为此刻是一整年的最后一天 这份仪式感显得格外厚重 也没什么太大的愿望吧 只希望这不仅仅是年末的情感抒发 而是在365天之后能够有底气地说“我的2021的确是这么过的”好好吃三餐 坚持健身心 享受独处 用心相处好奇就探索 焦虑就行动 不想就不做 做了就不悔别懒 别停 别哭 别气好了 就这么多吧 现在就从给自己做顿早餐开始 收起全文d,2020年12月31日 09:04,评论 2, 11,
Thank_You_Tohoshinki,#前年今月# 学校图书馆看出去的远山重叠的风景、让我开始写第一个故事的瑞士少女峰、玻璃一样漂亮的湖面、手机里第一张有关于声入人心的截图、不需要滤镜的少女峰顶、山顶的火车站、街边小商店里两只奶牛的亲切会面、有趣的T恤店、好像永远也完不了工的圣家堂、漫——山——遍——野的小房子、还有下午3点21分挂在天上的月亮和西班牙的日落。好想好想啊。 收起全文d,2020年12月30日 15:55,评论 16, 54,
ANG_蔚然成疯,只要天一黑，圣家堂就画风突变午夜巴塞罗那，晚安👻 2西班牙·圣家大教堂 ​,2020年12月30日 09:28,评论 , 14,西班牙·圣家大教堂
哈涂喵了个咪,吃着早点看着流星花园，想起十多年前上学时候边看边想有个像霸道总裁道明寺的人爱我带我去巴塞罗那看圣家堂！那时候没出过国，也没有对象！但突然发现，这一切在18年都已经实现了哈哈 幸福一直都在并且持续着～ ​,2020年12月30日 08:05,评论 , ,
余以嘉,这段时间一直在频繁地去医院，期间还经历了医生拿错检查报告的大乌龙，但结果总归还不错。朋友为了表示慰问，特意寄了张明信片给我。其情固然令人感动，但为什么要给我寄一张圣家堂的明信片呢？是为了让我从此不用出门遛弯儿直接在家就能看到如斯胜景吗？既然如此，还不如给我寄一捆山东大葱来得更加亲切，使我无需购置高额机票，闻到葱味儿即可一秒回家。对了，加泰罗尼亚地区的特色食品之一，就是烤大葱，超市里也常常能见到手臂长的葱捆。不仅如此，加泰人民为了表达对葱的喜爱，每年还要举办相当热闹的烤大葱节。食如其名，就是拿着一大捆巨葱在火上烤，烤完了就吃。我愿称之为精神山东人。综上所述，即可得出结论：山东人来巴塞罗那确实容易有宾至如归的感觉。PS：首页的朋友们，请你们摸着面前的大葱告诉我，在我消失的这一个月里，有没有想念我和我的鬼话连篇呢？ 收起全文d,2020年12月30日 04:58,评论 17, 18,
波波栗栗,巴塞罗那圣家堂 评论配图,2020年12月27日 23:31,评论 , ,
Teresa奇妙双手,罗湖圣家堂✔️ ​,2020年12月27日 22:38,评论 1, ,
驴友带你去旅行,#旅游资讯# 巴塞罗那圣家堂——被誉为“上帝的建筑师”安东尼·高迪·科尔内特的遗作，是他宗教理想与建筑理想合二为一的作品。运用曲线、光影、自然形态铸造了童话般的世界，缔造了属于巴塞罗那的文明浪漫。 ​,2020年12月27日 22:37,评论 , ,
