USER,CONTENT,DATE & TIME,COMMENTS,LIKES,LOCATION
狗尾巴草的足迹,圣家堂，喜欢。 2西班牙·圣家大教堂 ​,2019年09月30日 22:45,评论 , ,西班牙·圣家大教堂
Ordovician土狸,#燃情西班牙##十一旅游小撇步# 到巴塞罗那肯定得去看高迪的建筑，是他赋予了这座城市灵魂。几个tips：  1. 高迪的建筑门票格外昂贵，即使买通票也要100欧左右，做好大出血准备；2. 务必带上学生证，比起laji的意大利，西班牙的学生票可以帮你节省大把银子； 3. 圣家堂单独买票，一定要提前买，因为当天的票往往买不到 @manic要淡定 收起全文d,2019年09月30日 21:50,评论 , 1,
农兔星糖糖,#陈立农陈立农19岁生贺 农糖随行# 🍬 #新咖驾到 香浓出道# 祝我的小王子、小宝贝十九岁生日快乐🎂努力工作、努力学习、好好吃饭、注意身体❤️我陪你慢慢长大~@陈立农 （放上圣家堂的照片 查看图片,2019年09月30日 18:02,评论 , ,
Allie围脖,圣家堂。 2西班牙·巴塞罗那 ​,2019年09月30日 17:55,评论 1, 1,西班牙·巴塞罗那
任双江,圣家堂 世界第一烂尾楼。历时100多年还未建成。2026年高迪百年诞辰前完工。唯一一个未完成就录入世界文化遗产 叹为观止 实物精彩。我已绕场三圈 2西班牙·巴塞罗那 ​,2019年09月30日 16:59,评论 , ,西班牙·巴塞罗那
软的小二,#一摄一世界# 巴塞罗那，高迪之城。他的建筑风格有极好的辨识度，以至于看到一次以后一辈子都不能忘记，米拉之城，奎尔公园，特别是圣家堂大教堂⛪，令人震撼。 2西班牙 ​,2019年09月30日 16:48,评论 , ,西班牙
EDD45,咖啡 配 聖家堂。#honeymoon #thatlifeis @ Basílica de la Sagrada Família O网页链接 ​,2019年09月30日 15:16,评论 , ,
尹冘,补发一家圣家堂合影假装我还在秋游中 ​,2019年09月30日 11:56,评论 2, 3,
梦曳海棠_Lily_AKF,fine那我说几个没踩过雷的地方……巴黎歌剧院，圣家堂内部，晴天的布拉格，任意时候的伦敦。只要做好构图了，怎么原图直出都很好看//@寥若晨星-好多的日子要过 ://@伊丽呼伦贝尔狮子小姐 :哈哈哈哈哈哈哈哈哈哈哈//@Libre盖子 ://@原田莓莓 : 哈哈哈//@川崎镜厨 :一个都没去过哈哈哈哈哈哈,2019年09月29日 13:59,评论 , 2,
夏浅浅espresso,#燃情西班牙#  和 #十一旅游小撇步# //@夏浅浅espresso:去欧洲一定要记得带拖鞋，很多酒店都不提供！圣家堂真的是至今为止最让人叹为观止的建筑，有机会一定要去。找个有歌舞表演的餐厅看上一段佛朗明哥，去伯纳乌看场球，你会看到最纯粹的西班牙！ 查看图片,2019年09月24日 16:13,评论 , 2,
没错我是李舒,格拉纳达的阿尔罕布拉宫 塞维利亚的皇宫和圣周 巴塞罗那的圣家堂 ​,2019年09月30日 06:42,评论 3, 1,
倾慕了了,成功没有那么多的秘诀不忘初心 努力前行生活 自然不会亏待有梦想的你为了2026年，圣家堂，加倍努力💪早上好☀️ ​,2019年09月30日 05:28,评论 , ,
狂宅少女,迷情巴萨👩🏻‍🦰！比起里斯本的慵懒，马德里的狂野，我更喜欢巴塞罗那集繁华与浪漫于一身。地处地中海，这多欧洲之花受益于海滨城市带来的妩媚，可高迪偏偏又用他的绝世建筑把这座城市点亮。没有了刚硬的线条，建筑本身与自然更完美的融合为一体！1822年开始建的圣家堂，预计2026年完工，西班牙 ​,2019年09月30日 04:39,评论 , ,
今夜全员安睡,晚上九点楼下的车水马龙和远处的圣家堂？哼等我搞完了吉马特我就疯玩玩个遍！ ​,2019年09月30日 03:09,评论 , ,
ingeloakastimizilian,每次跟国内朋友聊天都觉得眼皮子终究会越来越浅，自己来圣家堂旁边小酒吧接着喝，老板问我吃饭没没吃跟着一起吃点啊，让后看老板娘再训女儿学中文...哎呀如果我的日子能回到我学写自己名字的时候我还是愿意再来一次的，天伦之乐 2西班牙·巴塞罗那 ​,2019年09月30日 03:07,评论 , ,西班牙·巴塞罗那
狗尾巴草的足迹,圣家堂第一印象。 2西班牙·圣家大教堂 ​,2019年09月30日 01:58,评论 , ,西班牙·圣家大教堂
Yolanda铃,旅行 西班牙之旅第一天圣家堂，世界第一烂尾楼，也是世界唯一一个未完成的非物质文化遗产，据说2026年竣工高迪的脑洞是真大，照片不足以证明它的惊世骇俗 ​,2019年09月29日 13:02,评论 , 2,
鑫海移民,#西班牙移民# 🇪🇸巴塞罗那核心腹地罕见纯新房‼️🌜🔭大露台公寓🌞室内面积：85平米露台面积：70平米户型：2室2卫🎨近高档商圈、圣家堂和米拉之家⛪️🌳🌳🌳区域绿化面积大，广场居多环境优雅安逸💯🚇🚗地铁4号线或5号线交汇处，四通八达 ​,2019年09月29日 12:11,评论 1, ,
龙龙小饱,圣家堂这个角度确实美。以及在巴塞罗那的时候，每一个看我又是塞手机又是掏钱包的老板们都会一再提醒我要小心保管自己的财物…,2019年09月29日 08:21,评论 , ,
是宜洋洋洋yang啊,天才建筑师高迪这辈子大部分时间都花在了盖【神圣家族大教堂】（Sagrada Família），它在世界建筑史上是奇迹一般的存在，灵感来源于自然界所以赋予了教堂极强的生命力。高迪盖圣家堂共花了44年，一直到去世的时候也只完成了1/4，其一共有三个立面，分别讲述耶稣一生中三个重要时刻：诞生、死亡、荣耀&永生 。盖了一百多年到现在还在盖，预计2026年在高迪逝世100周年完工💒希望会再有机会亲眼目睹完工后的圣家堂吧~最后，nice to meet u，拜拜👋🏻巴塞罗那~ 2西班牙·Sagrada Familia 收起全文d,2019年09月29日 05:14,评论 , 2,西班牙·Sagrada Familia
哇桃子吖,看了诸多高迪的作品，惊叹他真是一个鬼才，将自然中的美学完全融合在建筑中，色彩与光的作用更增添了灵动感。谁能想到将医院盖的像花园别墅一样？圣家堂⛪️，震撼。 ​,2019年09月29日 04:30,评论 , 3,
由明健,高迪作品打卡：圣家堂，米拉之家，巴特罗之家… 2西班牙·巴塞罗那 ​,2019年09月28日 23:52,评论 , 3,西班牙·巴塞罗那
HUANGCELYN,海量庫存⛪️聖家堂Sagrada Família🌈每一條線條和每一道光影都隨著太陽光線的變化而流動起來，神聖又熾烈💫生命會結束，精神會永存💫有緣2026再見，望不再衝衝👋🏻#巴萨罗那##圣家堂##高迪##带着微博去旅行# ​,2019年09月28日 23:46,评论 , 5,
MonaLiPuppy,来场说走就走的旅行吧～🇫🇷Strasbourg，灰常感谢@刘念文never 的推荐，猪排和奶茶都特别棒！继科隆大教堂，塞维利亚大教堂后，第三次登顶欧洲教堂get，悠哉悠哉（风中凌乱）俯瞰全城的感觉真好！（又想起圣家堂错过了登顶的遗憾，哎！）ps:最近脑子不太好使，今天忘记带充电宝，相机忘记充满电，整一个濒临power off星人，哈哈，游玩过程中只能始终把屏幕亮度降低，时不时开飞行模式省电。但系！回程前，“理直气壮“（weiweisuosuo）走进市中心的苹果店，佯装欲购Iphone 11，实则给自己手机紧急充电，临时解救了🔋，为自己点个赞🤓 2法国·斯特拉斯堡 收起全文d,2019年09月28日 23:02,评论 15, 7,法国·斯特拉斯堡
chenshif,每天以上班的心态在旅游，早上6点多起床，7点出门，晚上查地图做攻略12点以后睡觉，每天平均步行15公里。旅行尾声，终于困到刚刚在圣家堂张嘴睡了一觉，睁开眼睛看到旁边一对亚洲人夫妇目瞪口呆地看着我，我若无其事镇定优雅地站起来，走了。 2西班牙·圣家大教堂 ​,2019年09月28日 21:43,评论 2, ,西班牙·圣家大教堂
長笛百變天后華姵,長笛/姵仔 &鋼琴/廖皎含今晚台北聖家堂首次合作演出成功 🌹我們今晚用音樂度過教師節~ 祝大家教師節快樂💕 2台湾·台北 ​,2019年09月28日 21:37,评论 , ,台湾·台北
烟儿Yan的滑翔伞生活,圣家堂的美，和身处其中的感受，很难用文字或图片来记录。高迪是巴塞罗那的幸运，巴塞罗那也是高迪的幸运。鬼才建筑师难得，不计金钱和时间让理想被建造出来的机会更难得。大自然的解决方案，在我们这些自以为是的人类出现前就已有答案。崇拜欣赏这些光影、线条、质地，大概就是我的信仰。2026年，我会再回来看看建成后的Sagrada Familia#巴塞罗那##滑翔生活##RUC毕业十周年聚# 收起全文d,2019年09月28日 21:34,评论 2, 6,
chess811,昨天从圣家堂走过，外面斑驳和略显陈旧的外墙并没引起太多的注意，今天进入教堂内部，瞬间被惊艳到，光影从彩色的玻璃透过，美轮美奂，仿佛眼前略过四季与星空，衷心为高迪的天才折服！ 2西班牙·圣家大教堂 ​,2019年09月28日 21:21,评论 , ,西班牙·圣家大教堂
半贝叶,圣家堂——高迪 ​,2019年09月28日 21:13,评论 , ,
雷拖拖,今天第五次在朋友圈逛到圣家堂，还有两个在塞尔维亚，一个在里斯本。而我，除了中午去做了个头疗，其余时间都对着报表分析转化率漏斗，以及应付资本家每个整点的拷问 ​,2019年09月28日 20:10,评论 , ,
Allie围脖,看着圣家堂，磕了会儿板栗。 2西班牙·巴塞罗那 ​,2019年09月28日 18:53,评论 1, 1,西班牙·巴塞罗那
柿子一半,Day2，第一天飞机延误12小时，终于开始两牙之旅，天气很舒服，高迪作品走起，巴特罗，米拉之家，下一站圣家堂。 2西班牙·巴塞罗那 ​,2019年09月28日 18:26,评论 3, 3,西班牙·巴塞罗那
正在奋斗的CC,2西班牙·巴塞罗那，圣家堂 2西班牙·巴塞罗那 ​,2019年09月28日 18:06,评论 , 1,西班牙·巴塞罗那西班牙·巴塞罗那
ZHOUnxsz,"#门票##圣家堂##地铁# 写high了 忘记正事了，圣家堂地铁站 也叫Sagrada famillia 坐紫色(L2), 和 蓝色(L5) 都可以直达目的地。建筑物很大，一出地铁站就能看到它了。开放时间：从早上 9：00 到晚上 20：00门票 我给出四种选择 任意参考1) 在 Park Güel 有 高迪 居住了 20年的房子，是可以 ​",2019年09月28日 16:17,评论 , ,
