USER,CONTENT,DATE & TIME,COMMENTS,LIKES,LOCATION
何跃同志,(7天)【欧洲圈圈游 恋上地中海】西班牙+葡萄牙7日循环游 米拉之家+圣家堂+阿尔罕布拉宫+弗拉明戈+罗卡角+托莱多（入住四星酒店+提供多地上下团、可升级机场车站接送和酒店延住服务）O网页链接 ​,2019年12月31日 22:43,评论 , ,
西班牙巴塞罗那特价房源,#巴塞罗那租房#西班牙租房 圣家堂绝佳地理位置精致三居室出租@西班牙生活通 @西班牙欧华报 @巴塞罗那大学校友会 @巴塞罗那大学中心BCU @巴塞罗那自治大学 @西班牙留西胡同 @西班牙胡子哥 @西班牙华人街 @巴塞罗那自治大学中国学生会 @北京塞万提斯学院 2西班牙·巴塞罗那 ​,2019年12月31日 21:17,评论 2, ,西班牙·巴塞罗那
Spookytree,圣家堂 ​,2019年12月31日 21:09,评论 , 1,
加菲猫不想加肥,去西班牙没进圣家堂，去冰岛没能下冰洞上冰川人生不如意十之八九 ​,2019年12月31日 20:45,评论 7, 1,
蒙特卡罗23,在开启20年代前回望过去的10年，走过小城故事，去热带的岛屿游泳，路过高棉的微笑，看红树林的落日，乘过地中海的风，横跨赤道奔驰大洋路，朝圣过伯纳乌，迷失在格拉纳达的小巷，沐浴过圣家堂的光，喝过尼罗河的水，顶着五十度看金字塔，在埃博里聊八卦……       这10年有迷茫、失落也有温暖和希望，这一路风景见证了陌上花开，不负韶华！未来，可待！ 收起全文d,2019年12月31日 20:22,评论 2, ,
Miss邬丫,管它圣家堂啥时候建完，我心中的已在2020年前完工 2广州·黄洲工业区 ​,2019年12月31日 17:24,评论 2, 5,广州·黄洲工业区
VVeirdo-,"以前中二病的时候，我跟你嚷嚷过很多次想去圣家族大教堂，去那个被称为赎罪堂的地方，看看自然的曲线，绚丽的色彩窗，还有割裂的画诞生和死亡。你去过巴塞罗那了么。你看过圣家堂了么。今天是12月31日。2019年最后的一天。不知道为什么又想起这些。这些年总是这样，忙碌的时候有，悠闲的时候也有，脑袋深处的回忆，时不时会伸出一条长长的藤蔓，小心翼翼的戳戳我，再又躲回去。Someday, I’ll see London without you. 收起全文d",2019年12月31日 17:24,评论 , ,
苏苏苏说-,2019最勇敢的自己在过山车上用英语给自己加油在南法的海滩学人家晒太阳在米拉之家遥望圣家堂在柜台关闭的时候赶上飞机回望2019 感恩所有 ​,2019年12月31日 17:23,评论 , 1,
郑州新东方前途出国,【西班牙热门专业—建筑专业】#西班牙留学# 西班牙的建筑举世闻名，每年都有数以万计的国际留学生来西班牙攻读建筑专业。西班牙建筑大师安东尼·高迪被世人所瞻仰，1883年接手的圣家堂是其建筑生涯的顶峰，迄今为止这个教堂也没有完工，也许正因为它的永不完工，才能衬托出高迪建筑的不朽魅力。 ​,2019年12月31日 17:14,评论 1, ,
羽小团,2019年的最后一天，做个回顾吧！2019看了一些绝美的落日余晖做了若干炫酷的事情爱了几个美好的人2020想去北海道滑雪想考dive master想骑摩托车走欧亚去看圣家堂世界上最文艺的事儿，就是保持自我。 2上海 ​,2019年12月31日 17:13,评论 29, 56,上海
10run_into28,#冬日的光与影#圣家堂·高迪 O绿洲 ​,2019年12月31日 16:02,评论 , ,
龙王08,看不够的高迪作品，造不完工的圣家堂 2西班牙·巴塞罗那 ​,2019年12月31日 15:38,评论 1, ,西班牙·巴塞罗那
是朱朱啊_,圣家堂的外面和里面完全不一样，高迪的其他设计在圣家堂面前黯然失色，好美 微博视频 ​,2019年12月31日 15:24,评论 1, ,
蜜思摄影,miss studio——巴塞罗那客片分享。足球  热情的西班牙女郎，旋转的费拉明戈，欢快的吉他和嘴边的玫瑰花。美轮美奂的圣家堂印象中的巴塞罗那是一个幸运的城市，悠久的历史，美丽的海景，起伏的山丘。—巴塞罗那#巴黎婚纱照##巴黎婚纱摄影##新加坡婚纱摄影##克罗地亚婚纱照##克罗地亚婚纱摄影##新加坡婚纱照# 收起全文d,2019年12月31日 13:43,评论 , ,
成大建筑与土木工程学院,#超级工程# 圣家族大教堂始建于1882年，后高迪于1883年接手主持工程，[1]融入自己的建筑设计风格、哥特式和新艺术运动的风格进行了建设。高迪将他的晚年投入了教堂的建设，直至73岁（1926年）去世时，教堂仅完工了不到四分之一。[2]圣家堂的建设进展缓慢，仅靠个人捐赠和门票收入维系，中间又受西班牙内战干扰，在二十世纪五十年代间的建造时断时续。2010年，建设的进程过半，然而整个建筑过程中最大的一些挑战依旧未被解决。[2]预计于2026年，即高迪逝世的百年纪念之时完工。圣家族大教堂（加泰罗尼亚语：Basílica i Temple Expiatori de la Sagrada Família），又译作神圣家族大教堂，简称圣家堂（Sagrada Família），是位于西班牙加泰罗尼亚巴塞罗那的一座罗马天主教大型教堂，由西班牙建筑师安东尼奥·高迪（1852–1926）设计。尽管教堂还未竣工，但已被联合国教科文组织选为世界遗产。2010年11月，教皇本笃十六世将教堂封为宗座圣殿。@成大青年 @成都大学 @青年之声 @成都大学美术与设计学院 @成大体育学院 收起全文d,2019年12月31日 12:18,评论 , 2,
青绫小呆,//@SugarRyou:圣家堂长得比我想的还萌//@13皊:转发致敬 我超绝kdl,2019年12月30日 20:20,评论 , ,
Simon周崇顺,圣家堂巴塞罗那大教堂我能说什么？！太！震！撼！ 2西班牙·巴塞罗那 ​,2019年12月31日 04:43,评论 , 5,西班牙·巴塞罗那
金星小姐,圣家堂真是一栋了不起的建筑 它既复杂又通俗 既延续个人梦想 又承载宗教价值 穿越两个世纪 我们比高迪幸运的是能2026年再来看它的完成时 希望那个时候 我能买到Birkin 30 ​,2019年12月31日 04:29,评论 3, ,
offers快到碗里来呀,1. 世界应该会更好吧 不过我相信我一定会更好的2. 因为学校和实习 所以我一般寄片都是不忙的时候 但是忙的时候更多再加上以前买的明信片太多了 不知道这辈子能不能寄完 所以现在寄片我很买新片 费用大部分是邮票钱 3.西班牙吧 因为我喜欢建筑 喜欢圣家堂 @ASL-Lyra @染柒sky @三斤猪蹄筋,2019年12月28日 19:49,评论 , ,
SugarRyou,圣家堂长得比我想的还萌//@13皊:转发致敬 我超绝kdl,2019年12月30日 20:20,评论 1, 1,
Beigy它爸,刚刚在 Instagram 上发布了照片 @ 圣家堂 O网页链接 ​,2019年12月31日 01:00,评论 , ,
木青草易,高迪之城，同行小伙伴说这位伟大的设计师应该来自外星。巴特罗之家的柔软线条如海浪般涌动；下午两点的光影透过彩色玻璃，圣家堂美到令人眩晕。 ​,2019年12月30日 23:53,评论 4, 4,
花子tt,#爱上爱尔兰##爱尔兰旅行# 我参观过最棒的酒厂，要颁给爱尔兰🇮🇪的GUINNESS，也许你想不到，健力士啤酒厂曾在世界旅游大奖的评选中赢得“欧洲最佳景点”大奖。此奖被誉为旅游界奥斯卡，而且它的竞争对手包括希腊卫城，英国白金汉宫，西班牙圣家堂和罗马斗兽场哦～参观完一定要和小伙伴们去顶楼来上一杯黑啤，这里的景观也是独一无二哒～花花游世界 收起全文d,2019年12月30日 21:23,评论 77, 577,
夏日随晚风,巴塞罗那，这次旅行最期待的一站，果然也没有让我失望。“直线属于人类，曲线属于上帝”。疯狂的天才建筑家高迪的巅峰之作——圣家堂，真的太震撼了，天马行空的想象，鬼斧神工的设计，太惊艳了。高迪崇尚自然，作品里处处体现大自然的踪影，它不仅仅是一座教堂，更像一座森林里的城堡。手机根本拍不出它十分之一的美，我觉得就算为了圣家堂来一次巴塞罗那也绝不过分。 2西班牙·Sagrada Família 收起全文d,2019年12月30日 21:05,评论 , 2,西班牙·Sagrada Família
mily_young,双十一就入手两本新书早就到家了，在国外只能先看电子版，其实还是纸质书手感好啊～再配上圣家堂的明信片更是绝了！薛老师的书不管是内容还是装订都是很厚重的，吴老师现在感觉多产，有点看不过来～好吧是我这半年被英文文献折磨太多，而课外书看得太少，新一年的目标是多读几本好书！ ​,2019年12月30日 20:07,评论 9, 2,
霜糖姜饼屋,。好谜，圣家堂原来是草莓奶油糖一样甜蜜的建筑 ​,2019年12月30日 19:47,评论 1, ,
咕噜咕噜的水泡泡,//@纪录片之家:【纪录片《高迪密码：圣家堂的秘密】,2019年11月10日 21:26,评论 , ,
-想吃薯条的番茄酱,位于巴塞罗那最正中心的圣家堂有人觉得鬼斧神工 有人觉得阴暗怪异但确实非常壮观 第一次见到难免会发出和土包子杉菜一样的感叹哈哈哈哈最佳观景方式：在圣家堂旁边点一份taco 边看边吃这次没买到票 那我只好再来了还有今日搭配灵感来自biba/  ​​​ 2西班牙·Sagrada Família ​,2019年12月30日 18:47,评论 2, 5,西班牙·Sagrada Família
维兹_cici,从圣家堂公园漫步走到了巴特罗之家，在门口的长凳上坐了好一阵子了，要不要进去看一看呢🤔。可这么长的队。。。🤔 2西班牙·巴特罗之家 ​,2019年12月30日 18:30,评论 , 1,西班牙·巴特罗之家
A-Cantabile,等老了再回来看海一起在凌晨的巴黎赶末班公交打卡建好的圣家堂再去一次国王湖看看美丽的小水獭 ​,2019年12月30日 16:50,评论 , ,
璇了个璇璇璇璇,✍🏻2019年To do list🇨🇿打卡捷克，去看了没有许愿池的布拉格🎂打卡法国，在迪士尼乐园过生日🇪🇸打卡西班牙，看过圣家堂，爱上了桑格利亚酒🇹🇭打卡普吉岛，带父母旅行、跟老爸潜水💼换了工作，经过了空窗期，签了一单希腊🧸在是否怀孕中反复讨论家庭的改变和责任🎉最大的惊喜是短暂的迪士尼之行🗣最大的遗憾是英语没有持之以恒的坚持学习2020年我的期盼是家人平安、攒钱、买车、练口语、多收到花花 收起全文d,2019年12月30日 13:51,评论 , ,
渐行渐疏离,感恩高迪，带着生命目标的圣人，让我们每个人都拥有自己的圣家堂。,2019年12月30日 06:00,评论 , ,
走你ZONY定制旅行,#弗叔叔旅行手册#探访圣家堂历史上最特立独行的设计师安东尼·高迪造就了世界上最为独特的教堂，细致复杂的设计与工艺，百分百会让来人目不转睛。 ​,2019年12月30日 09:42,评论 , ,
叫白茶姐姐,晚安😴圣家堂 O绿洲 2西班牙·巴塞罗那 ​,2019年12月30日 09:14,评论 , 1,西班牙·巴塞罗那
加凯移民,【海外房源】巴塞罗那市中心精贵地段豪华公寓，可欣赏圣家堂夜景。房产概况位置：西班牙 —巴塞罗那，房产类型：公寓，2室2卫，面积：98m²，售价：52万欧元。房源详情请点击右方链接查看O【海外房源】巴塞罗那市中心精贵地段豪华公寓，可欣赏圣家堂夜景  更多海外移民、留学、房产咨询，欢迎添加加凯金牌顾问Isa微信咨询：tyx15000571016 ​​​​ 收起全文d,2019年12月30日 09:05,评论 , ,
球B哥,#onon1668# 西班牙圣家堂大教堂西班牙久负盛名的观光胜地和地标 ​,2019年12月30日 08:24,评论 , ,
hyqjoe,高迪通过建筑，为巴塞罗那赋予灵魂。游览圣家堂，通过建筑语言讲述了圣经的故事，轮廓、线条、色彩，每一处设计都做到了极致。树木为柱、水果装饰，大自然的元素和音乐的韵律竟然巧妙的融合在一起。它是建筑表达的巅峰，人类文明的瑰宝，再多溢美之词也不为过。奎尔公园，古朴的回廊，大胆的色彩，这里是回归原始的童话世界。登上bunkers del carmel的山顶，巴塞罗那在脚下铺开。这座背山望海的城市，孕育了高迪，吸引无数世人前来观瞻。#plog##plog博主日记#2西班牙2西班牙·巴塞罗那#高迪##圣家堂# 2西班牙·巴塞罗那 收起全文d,2019年12月30日 07:56,评论 , 1,西班牙西班牙·巴塞罗那西班牙·巴塞罗那
Eve_NiHiLism,圣家堂·巴塞罗那大教堂·奎尔公园 2西班牙·巴塞罗那 ​,2019年12月30日 06:18,评论 2, 13,西班牙·巴塞罗那
渐行渐疏离,卢浮宫是公认的伟大，皇权、建筑、艺术的伟大，但我不喜欢这种法式的浮夸风格，宁愿相信贝先生是用了简单的几何玻璃金字塔来balance这种沉重、繁冗、浮夸。看样子，我是到了长城，也成不了好汉啊。而巴塞的圣家堂不一样，这是按我的内心大小、温度、敞亮度打造的圣家堂。他跟我如此match，我的内心，在这里，被反证，可以有如此之大，欣慰而温暖，不舍离开。 2西班牙·圣家大教堂 收起全文d,2019年12月30日 06:00,评论 , 5,西班牙·圣家大教堂
Dxxxaisyeg,再来圣家堂，在这个伟大的建筑里偶遇一场礼拜，相信是神的指引。 2西班牙·巴塞罗那 ​,2019年12月30日 05:22,评论 , 2,西班牙·巴塞罗那
费力浦,圣家堂⛪，无死角，就是美。 2西班牙·巴塞罗那 ​,2019年12月30日 04:02,评论 , ,西班牙·巴塞罗那
Cmeng_,圣家堂的精湛壮观美是我无法用言语表达的 2西班牙 ​,2019年12月30日 02:38,评论 5, 5,西班牙
