USER,CONTENT,DATE & TIME,COMMENTS,LIKES,LOCATION
marygtUw,发表了博文《西班牙葡萄牙之旅（一）》新年伊始，开启了今年的第一次出国旅游—西班牙葡萄牙之旅。1月2日乘飞机经伊斯坦布尔来到西班牙的巴塞罗那。西班牙第二大城市巴塞罗那是享誉世界的地中海风光旅游目的地和世O西班牙葡萄牙之旅（一） ​,2017年02月27日 21:08,评论 , ,
雁子旅拍,来到巴塞罗那要做的十件事：1. 住在市中心一个古香古色的酒店，享受老派的欧式服务；2. 走进米拉之家，走进巴特罗之家，走进圣家堂，走进桂尔公园…如果时间允许，不要错过高迪的任何建筑；3. 换上时尚好看的衣服，混迹在满大街的帅哥美女间，在格纳西亚大道漫步；4. 品尝各种地中海美食，每天喝不同的美酒；5. 坐在一个有阳光的咖啡馆，心情懒散地消磨时光； 6. 晚上走进一个拥挤的tapa吧，和当地人聊天喝酒；7. 去周边小镇自驾；8. 买买买；9. 拍一套美照；10. 找最好最贴心的雁子做你们的私人导游，为你们订制行程，[得意]#西班牙##旅游订制##旅拍#2西班牙·巴塞罗那#地接# 2西班牙·巴塞罗那 收起全文d,2017年02月27日 20:49,评论 , ,西班牙·巴塞罗那西班牙·巴塞罗那
余善伯,【巴塞罗那】气候宜人、风光旖旎、古迹遍布，素有“伊比利亚半岛的明珠”之称，是西班牙最著名的旅游胜地。有网友评论说，这里是欧洲的度假胜地，艺术和度假的完美结合。 ​,2017年02月27日 20:33,评论 , ,
加泰罗尼亚旅游官网,位于蒙锥克山上的奥林匹克村的天空映衬在水中，简直就是幻境！从巴塞罗那市中心出发乘坐公交车20分钟即可抵达。#巴塞罗那旅行# 扫描二维码关注加泰罗尼亚旅游官方微信！ ​,2017年02月27日 19:52,评论 1, 2,
junn_Leung,@走遍巴塞罗那 @西班牙国家旅游局 感受地中海的美丽 2西班牙·巴塞罗那加西亚法利亚大道公寓(Apartment Passeig Garcia Faria Barcelona) ​,2017年02月27日 19:48,评论 , 1,西班牙·巴塞罗那加西亚法利亚大道公寓(Apartment Passeig Garcia Faria Barcelona)
柳州市文化广电和旅游局,是谁创造了巴塞罗那，连上帝都愿在此安家！巴塞罗那是典型的地中海气候，冬天湿润多雨，夏天炎热干燥，一年四季都适合旅游。去巴塞罗那，不同的人有不同的侧重，但是建筑，市集和足球总是不得不看的重要景点。O是谁创造了巴塞罗那，连上帝都愿在此安家 ​,2017年02月27日 15:53,评论 , 3,
呵呵呵呵呵呵呵平五仄二,#巴塞罗那# #旅游攻略# #安利##西班牙旅行##西班牙# 人生的第一次旅游心得体会，9张长图，6p有欧洲旅行的最重要注意事项。也是给自己的下一次欧洲之行做个备忘录，到时候拿出来看看就好啦。没想到做功课这么累，花了一周的时间，50张随行照片，巴塞罗那希望还有下一次约会！可惜我不喜欢足球，下次说不定逼着自己看一场现场的球赛 收起全文d,2017年02月27日 15:40,评论 8, 63,
陶映霏CCyc,【巴塞罗那】气候宜人、风光旖旎、古迹遍布，素有“伊比利亚半岛的明珠”之称，是西班牙最著名的旅游胜地。有网友评论说，这里是欧洲的度假胜地，艺术和度假的完美结合。 ​,2017年02月27日 15:23,评论 , ,
Lonelyyounglady蓓枫代,【巴塞罗那】气候宜人、风光旖旎、古迹遍布，素有“伊比利亚半岛的明珠”之称，是西班牙最著名的旅游胜地。有网友评论说，这里是欧洲的度假胜地，艺术和度假的完美结合。 ​,2017年02月27日 14:36,评论 , ,
嫌清秀q65,【巴塞罗那】气候宜人、风光旖旎、古迹遍布，素有“伊比利亚半岛的明珠”之称，是西班牙最著名的旅游胜地。有网友评论说，这里是欧洲的度假胜地，艺术和度假的完美结合。 ​,2017年02月27日 14:30,评论 , ,
