USER,CONTENT,DATE & TIME,COMMENTS,LIKES,LOCATION
左yoyoyo,第一次对新年祝福丧失了底气 2021会好吗 疫情会好吗？宝宝还能有机会看世界吗？房价还会涨吗能买到房子吗？世界会太平吗？ 都是未知数 连祝福的勇气都没了 只敢活在当下 手机里能翻到的只有一些巴厘岛的照片了 如果回到过去 说舍不舍得把娃抛下那么久去旅游 应该更决绝的把心心念念的巴塞罗那去了啊 ​,2020年12月31日 22:24,评论 , 1,
西班牙小助手,今天很高兴请到了之前就读于巴塞罗那自治大学旅游学专业的学姐跟我们介绍巴塞罗那的生活以及UAB旅游学本科西班牙留学#西班牙语##西班牙留学#出国留学西班牙语资讯#西班牙语资讯超话##北京外国语大学##西安外国语##上海外国语##中国传媒大学##广东外语外贸大学# OUAB旅游学本科介绍 收起全文d,2020年12月31日 21:46,评论 , ,
长腿咚咚咚,去年在雁栖湖跨年的场景犹历历在目，深夜食堂的跨年氛围真是令人难忘。转瞬间，一年过去了。就像打游戏似的，2020年的诸多大事件，让人不经意间损失了很多东西，却也点亮一些过去未曾想过的成就。一天没住白给的4个月房租，一战考研失败的我家可怜的骗子，耽误了两个月的实习…实验室工资加实习达成月入八千的成就，攒够了的第一个五万块，意料之外发了顶会（虽然因为疫情巴塞罗那公费旅游泡汤了），刷了实习经历，还因祸得福多实习了几个月…行吧，也算有舍有得，今年总体还是蛮幸运的虽然很难，但是仍然希望2021我和我牵挂的人和我的朋友们都能顺心顺意（希望我的两篇ACL能被接收一篇_(:з」∠)_） 收起全文d,2020年12月31日 20:58,评论 , 1,
驴友带你去旅行,#旅游资讯# 从天空中鸟瞰巴塞罗那，想不想去看看这么神奇的城市呢？ ​​​​,2020年12月31日 13:57,评论 , ,
一块趣旅游,在四季皆宜的热情西班牙里，有地中海曼哈顿之称的巴塞罗那，是最热门的旅行目的地。因为它风光旖旎，还有豪门足球俱乐部光环加持。热爱旅行的 和 共同前往巴萨，与  专业“食”力全球大使  、巴萨主教练、以及俱乐部特聘营养师探讨 的秘密！     #小视频星辰计划#   #自然风光#   #旅游美景#        L一块趣旅游的微博视频 收起全文d,2020年12月31日 06:38,评论 , ,
用户6392088046,【游戏行业】【华为与游戏巨头合作TRON游戏机或第二季度发布】华为宣布此次MWC 2014旅游阵容强劲，将在巴塞罗那MWC 2014展会期间与国内游戏巨头进行战略合作。TRON将于今年第二季度在日本国内正式发表。 ​,2020年12月31日 00:04,评论 , ,
诗酒曟年华,巴塞罗那风物-棕榈       巴塞罗那（Barcelona）位于伊比利亚半岛东北部，濒临地中海，是西班牙第二大城市，也是加泰罗尼亚自治区首府，以及巴塞罗那省（隶属于加泰罗尼亚自治区）的省会。     巴塞罗那是加泰罗尼亚的港口城市，是享誉世界的地中海风光旅游目的地和世界著名的历史文化名城，也是西班牙最重要的贸易、工业和金融基地。     巴塞罗那得益于背山面海的特殊地理位置，气候宜人、风光旖旎、古迹遍布，素有“伊比利亚半岛的明珠”之称，是西班牙最著名的旅游胜地。是座被碧海蓝天拥抱着的城市，清新、时尚、浪漫，是西班牙所有城市中最具欧洲风情的城市，和古老的皇城马德里不同，巴塞罗那年轻，充满活力      巴塞罗那漫长的海岸线和遍布城市的公园中，茂盛生长着棕榈科的各类植物。      棕榈一名，于今概念可以大，也可以小，大则涵括数以千计的植物类群，即棕榈科植物，小则确指其中的一种。关于棕榈植物，我们阅读中碰到的最多的名称，如棕榈、椰子、蒲葵、槟榈、槟榔、桄榔、海枣、竹棕……棕榈科是一个庞大家族，也是一个五光十彩的华丽家族，目前已知202属2800余。     巴塞罗那常见的棕榈科有：王粽，大王椰子科，学名：Roystonea regia ；地中海扇棕榈，也被称为欧洲扇棕榈，或其学名，Chamaerops humilis，被认为是最北边的棕榈树，也是欧洲大陆本土的棕榈树物种；但是最常见最壮观的还是加纳利枣椰。     加纳利枣椰（学名：Phoenix canariensis Chabaud）是棕榈科刺葵属植物，常绿乔木，单干，高8-12米，干圆柱形，老叶柄基部包被树干，颇为奇特。羽状复叶密生，长5-6米，羽片多，叶色亮绿。花单性，雌雄异株；穗状花序具分枝，生于叶腋；花小，黄褐色。果实长椭圆形，熟时黄色至淡红色。花期5-7月，果期8-9月。本种树干粗壮，高大雄伟，羽叶密而伸展，形成密集的羽状树冠，为优美的热带风光树，非常适宜作行道树，特别在海滨大道栽植，景观尤显壮丽。     找一个阳光明媚的午后到海港漫步吧，看那海边婆娑的棕榈树，看海面上翱翔的海鸥，更有沿着港口骑行的年轻人和在滑板场地上展示高超技艺的帅哥，这就是巴塞罗那人最迷人的生活。 2西班牙 L诗酒曟年华的微博视频 收起全文d,2020年12月30日 23:30,评论 , ,西班牙
进口涂料微水泥,巴塞罗那的度假公寓真是太好看啦，地面做微水泥哑光地板跟木材的结构感真让人舒服#微水泥##装修##旅游##设计##室内设计# ​,2020年12月30日 15:47,评论 , ,
板鸭大叔奥菲斯,除了那所世界上最美丽的，当年专门为穷人看病的圣十字和圣保罗医院。蒙塔内尔在巴塞罗那，还有一处很著名的作品，就是加泰罗尼亚音乐宫，两者都位列世界文化遗产。这座音乐宫1908年起用，同样也是一座加泰罗尼亚现代主义风格的建筑，充满了浓郁的加泰文化，陶瓷马赛克装饰，彩色的雕塑都是这座建筑的特点，最为著名的是主厅正上方，彩色的玻璃天顶，五彩斑斓，相当震撼。这座音乐宫的业主是是1891年创办的加泰罗尼亚合唱团，同样也致力于推动加泰传统文化的组织之一，这座有着“加泰罗尼亚重生”美誉的音乐宫，今天依旧是音乐会演奏的场所，很多加泰传统的音乐会，都会在这里举行。#不止旅行# #新年旅行# #100个微博年度旅行地# @新浪旅游 @微博旅游 收起全文d,2020年12月30日 11:18,评论 7, 6,
申屠睿范乁,【风景旅行】【欧洲十大旅游景点】1。意大利比萨斜塔；2。巴黎埃菲尔铁塔；3。威尼斯的平底船；4。英国史前巨石阵；5。爱尔兰布拉尼城堡；6。伦敦的摩天轮；7。希腊的帕特农神庙；8。巴塞罗那圣家大教堂；9。爱丁堡城堡；10。罗马圆形剧场。 ​,2020年12月30日 08:19,评论 , ,
