USER,CONTENT,DATE & TIME,COMMENTS,LIKES,LOCATION
麦兜的花园Amy,带着微博去旅行@西班牙国家旅游局 【Bunker del Carmel ：巴塞罗那最佳观景平台】坐落于Rovira山丘上的西班牙内战时期的炮台，如今成为了360°无死角观景好平台。在这里能看巴塞罗那的全景和日落，还能远眺巴塞罗那海滩，现在仍然是相对私密的一处景点。如果时间充裕，强烈推荐在这里从日落直到亮灯，看日暮西沉，望海天一色。@加泰罗尼亚旅游官网 西班牙旅行#西班牙# 收起全文d,2019年08月31日 21:50,评论 10, 15,
dxf5381,照片记录旅游—西班牙巴塞罗那皇宫 2北京 ​,2019年08月31日 21:38,评论 , 1,北京
牡v小李同学v,不管昨夜经历了怎样的泣不成声，今晨醒来的你，依旧怀有梦想就好，小小的你我，在这城市的车水马龙中穿行，未必不是一段美妙的旅程。跟自己悄悄说声早安，然后心甘情愿的work hard and work smart，for your dream.巴塞罗那——连建筑都可以性感的城市。  #旅游# #带着微博去旅行# ​,2019年08月31日 16:15,评论 , ,
泰国熊猫客,#泰国熊猫客# 【碧差汶府山中闪闪发光的庙宇，这一处值得期待！】Wat Pha Sorn Kaew，泰语วัดพระธาตุผาแก้ว ，也被称为Wat Phra Thart Pha Kaew，意思为“玻璃悬崖边的寺庙”，Wat Pha Sorn Kaew 庙建于2004 年，位于泰国中北部的碧差汶府，距曼谷北部约400公里，5小时车程。 这座寺庙坐落在群山环绕的半山腰上，每天佛像迎着日出日落，在宁静祥和的山间闪耀着美丽的光芒，宛如一颗隐藏在连绵山脉和云海之中的珠宝，令人惊叹，吸引众多泰国人慕名而来拜佛和登高望远。寺庙内五座佛像尤为出名，五座巨型白色坐佛从小至大依次排列，庄严美丽。五座佛像于2012年为庆祝泰王普密蓬85岁而建立，寓意佛教在泰国的延续。组成的教堂高45 至72 米、阔41 米，用作接待、颂经、聆听佛法等。站在庄严的白色五头佛像之下，仰望这座洁白的佛像，与佛像慈祥的眼神四目相对，心生敬畏之意，原本激动不已的心情也瞬间平复下来。此外，白色巨型坐佛旁还有一座金色莲花含苞意象的佛寺，寺庙几乎所有表面都被精美陶瓷、珠宝镶嵌的宇宙星辰图案覆盖，颇有著名建筑大师高迪的风范，极具艺术色彩，在阳光的照耀下，整座寺庙散发绚烂色彩，宏伟壮观。走入这座有着浓厚高迪风格的寺庙，目光所到之处，都是马赛克壁画，放佛一秒穿越到巴塞罗那的巴特略之家，不仅建筑物壮观宏伟，细节处也独具匠心，连地面上的瓷砖都极具美感，过目难忘。寺庙千万座，这一座天堂中的庙宇，有山还有景，值得你来转一转。#泰国旅游# 收起全文d,2019年08月31日 14:30,评论 , 2,
来旅行呀,西班牙旅游攻略        巴塞罗那自由行，我们不必认识，不必相知，不必分离。这样可以维持在跟着你的影子走过的时光里对你臆想出来的美好的一切。林晓路的韩彻，永远在巴塞罗那的街道涂抹一片又一片美丽的色彩，绘画出一个完美的世界。作者：@萌萌萌大仙儿#西班牙旅游攻略##巴塞罗那旅游攻略# ​​​​#西班牙旅行# 收起全文d,2019年08月31日 13:54,评论 , 1,
张小萌旅行记,☀️巴塞罗那三日游自由行攻略☀️在板鸭学习这两年来过巴塞旅游三次了，真的很喜欢这座城市，这次趁着带妈妈来玩分享一下我们的三日行程💕📖目录P1 行前准备P2 Day1P3 Day1P4 Day2P5 封面P6 Day2P7 Day3P8 Day3P9 一些这次没去的景点 #旅行# ​,2019年08月31日 12:02,评论 1, ,
热门旅游攻略君,☀️巴塞罗那三日游自由行攻略☀️在板鸭学习这两年来过巴塞旅游三次了，真的很喜欢这座城市，这次趁着带妈妈来玩分享一下我们的三日行程💕📖目录P1 行前准备P2 Day1P3 Day1P4 Day2P5 封面P6 Day2P7 Day3P8 Day3P9 一些这次没去的景点 #旅行# ​,2019年08月31日 11:42,评论 , ,
旅游达人沐婉儿,☀️巴塞罗那三日游自由行攻略☀️在板鸭学习这两年来过巴塞旅游三次了，真的很喜欢这座城市，这次趁着带妈妈来玩分享一下我们的三日行程💕📖目录P1 行前准备P2 Day1P3 Day1P4 Day2P5 封面P6 Day2P7 Day3P8 Day3P9 一些这次没去的景点 #旅行# ​,2019年08月31日 11:23,评论 , ,
享梦游·子梦,看够了美女体验师回传？来波荷尔蒙爆棚的回传图🙈帕劳🐳旅行美景自由行带着梦想去旅行#旅游##环球旅游##国内旅游##国外旅游##环球旅行##亲爱的##亲爱的热爱的##巴厘岛##沙巴##美娜多##仙女##海滩##澳门##马尔代夫##冰岛##瑞士##土耳其##日本##茶卡盐湖##西藏##澳大利亚##希腊##芬兰##意大利##西班牙##法国##英国##德国##英国##北极##北京##武汉##上海##青海湖##拉萨##洱海##说走就走##想去哪就去哪##旅行的意义##成长##梦想##一起##实现##你呢##一起旅行吧##世界这么大##仙本那##塞班岛##美国##云南##丽江##大理##桂林##三亚##俄罗斯##全世界##旅游##你来吗##我等你##亲爱的##玩赚世界 全球旅拍 客片分享##微博赚钱季##创业##以梦为马##越南##芽庄##情侣##情人节##情人节快乐##七夕情人节快乐##酒店##机票##故事##缅甸##大理##青海##澳门##武汉##吃喝玩乐##创业##美业##情人节##快乐#享梦游#赛里木湖##大海##沙滩##自驾游##嗯##旅游##内蒙古##兰卡威##马来西亚##马来西亚十大旅游景点##瑞士##澳大利亚##伊斯坦布尔##优秀##斜杠青年##轻资产创业引领者##环球旅游##布拉格##吴哥窟##巴塞罗那##毛里求斯##清迈##开罗##普罗旺斯##东京##新加坡##罗马##伦敦##迪拜##巴黎##圣托里尼##斐济##夏威夷##大溪地##威尼斯##皇后镇##悉尼##典雅##米兰##林芝##莫斯科##雅典##纽约##苏梅岛##摩洛哥##阿尔卑斯山##奥克兰##棉花堡##想去哪就去哪##一起旅游##爱##陪伴##我和微博的那些事#副业兼职#分享经济#享梦游旅行体验师招募_享游达人 收起全文d,2019年08月31日 08:47,评论 , ,
享梦游·子梦,💛 瑞士🇨🇭心灵胜地 最美的景色与你分享[爱心]都说这个地方一生必去一次想要看到绝美的风景 也不是件容易的事情即使过程辛苦或疲惫但是 就为了这一眼 都觉得值得这无非就是旅行的意义没有什么可计较 这关乎于精神快乐[爱心]睡觉啦～晚安！旅行美景自由行带着梦想去旅行#旅游##环球旅游##国内旅游##国外旅游##环球旅行##亲爱的##亲爱的热爱的##巴厘岛##沙巴##美娜多##仙女##海滩##澳门##马尔代夫##冰岛##瑞士##土耳其##日本##茶卡盐湖##西藏##澳大利亚##希腊##芬兰##意大利##西班牙##法国##英国##德国##英国##北极##北京##武汉##上海##青海湖##拉萨##洱海##说走就走##想去哪就去哪##旅行的意义##成长##梦想##一起##实现##你呢##一起旅行吧##世界这么大##仙本那##塞班岛##美国##云南##丽江##大理##桂林##三亚##俄罗斯##全世界##旅游##你来吗##我等你##亲爱的##玩赚世界 全球旅拍 客片分享##微博赚钱季##创业##以梦为马##越南##芽庄##情侣##情人节##情人节快乐##七夕情人节快乐##酒店##机票##故事##缅甸##大理##青海##澳门##武汉##吃喝玩乐##创业##美业##情人节##快乐#享梦游#赛里木湖##大海##沙滩##自驾游##嗯##旅游##内蒙古##兰卡威##马来西亚##马来西亚十大旅游景点##瑞士##澳大利亚##伊斯坦布尔##优秀##斜杠青年##轻资产创业引领者##环球旅游##布拉格##吴哥窟##巴塞罗那##毛里求斯##清迈##开罗##普罗旺斯##东京##新加坡##罗马##伦敦##迪拜##巴黎##圣托里尼##斐济##夏威夷##大溪地##威尼斯##皇后镇##悉尼##典雅##米兰##林芝##莫斯科##雅典##纽约##苏梅岛##摩洛哥##阿尔卑斯山##奥克兰##棉花堡##想去哪就去哪##一起旅游##爱##陪伴##我和微博的那些事#副业兼职#分享经济#享梦游旅行体验师招募_享游达人 L子梦·lemon的微博视频 收起全文d,2019年08月31日 01:15,评论 , 4,
