USER,CONTENT,DATE & TIME,COMMENTS,LIKES,LOCATION
这里欧洲,坐落在巴塞罗那佩拉达山上的古埃尔公园，是高迪设计的一个世外桃源。它以独具一格的环境艺术，被联合国教科文组织认定为世界文化遗产。在这里，高迪的艺术趣味和建筑风格得以淋漓尽致的发挥。无论是空间形态，还是光影色彩，从整体到细节，都做得情趣盎然，美奂美仑，处处给人惊喜。#欧洲# #欧洲旅游# #欧洲购物# #西班牙# #西班牙攻略# #西班牙旅游# #德国# #法国# #意大利# #瑞士# 收起全文d,2017年09月30日 22:43,评论 , ,
巴比伦-奢侈品包包-白云皮具城,星座旅游城市-白羊：森林湖泊-柏林，金牛：色的盛宴-阿姆斯特丹，双子：腐败单纯-摩纳哥，巨蟹：多瑙河明珠-布达佩斯，狮子：浪漫高贵--巴黎，处女：高洁-赫尔辛基，天秤：音乐-维也纳，天蝎：七丘之城-罗马，射手：浪迹-巴塞罗那，魔羯：古朴理性-伦敦，水瓶：深巷-塞维利亚，双鱼：花样浪漫-普罗旺 ​,2017年09月30日 16:43,评论 , ,
飞天一龙888,12小时航空圈展示国际航空枢纽雄厚实力　　当地时间24日，被誉为全球民航界的“奥运会”和“世博会”的第23届世界航线发展大会，在西班牙巴塞罗那举行。作为下一届东道主，广州以盛装惊艳亮相，向世界展示国际航空枢纽的雄厚实力，并将在闭幕当天接过会杯和会旗，正式向世界宣布2018年世界航线发展大会在广州举办。这将是继2017年广州全球《财富》论坛之后，广州迎来的又一国际盛事。 　　航空是人类的共同梦想。自从1903年12月17日莱特兄弟所制造并成功飞行的现代飞机的雏形问世以来，一百多年来，航空不但已经成为人类不可离开的交通方式，推动着社会的进步，航空业也成了经济发展的强大引擎。它在区域经济发展中的“新动力”和“增长极”作用，对提高城市的中心地位，继而更好地发挥中心城市的辐射和带动作用，具有十分重要的影响。 　　据专家测算，空港每增加10万吨航空货物，将创造800个工作岗位；每新增一班异国国际直达航班，可为当地增加1500多个就业机会。空港规模越大，航线航班愈多，对地区经济的贡献愈大。大型枢纽机场客运量每增加100万人，将拉动地方经济增长0.5个百分点，增加就业岗位1万人。牛津八年前的一项研究报告也称，如果将航空业的增长速度在当前水平上降低1%的话，全球将会损失600万个就业机会。报告表明，“全球经济的增长离不开航空业的增长，并在某种程度上取决于航空业的增长。” 　　由此我们就能理解，世界航线发展大会为什么会被称为全球民航界的“奥运会”和“世博会”。世航会始于1995年，由英国博闻集团主办，是全球唯一的由航空公司、机场、政府机构、旅游局及相关行业的决策者共同参与的国际盛会。而大会上做出的相关决议对航线的发展在区域以及全球范围内都有重要影响。作为航空经济发展的“催化剂”，世航会成功承办，会对承办城市的经济发展带来强力推动，特别在未来3年有望带来1.22亿英镑的增加值总额（GVA），其中97%的经济效益从新航线中获得。正因如此，全球各大城市踊跃申办，其申办难度堪比“申奥”。 　　广州为什么能成为下一届世航会的东道主，在争办城市中脱颖而出？ 　　首先，今年6月，全球化与世界城市研究组织GaWC公布了2016年世界城市体系排名，在入选的361个世界城市中，广州位列第40位，首次进入世界一线城市行列。从去年定位“国家中心城市”到今年跻身“世界一线城市”，在短短一年时间里，广州以加速度奔向“国际化”过程中，空港是最强动力的引力擎，这让广州底气十足。 　　其次，广州是背靠粤港澳大湾区的华南地区重要交通枢纽，临空经济发展具备得天独厚的优势。广州白云国际机场作为全国三大国际航空枢纽之一，堪称“连接世界的节点”，截至2017年6月，白云机场航线网络覆盖全球219个航点，其中国际及地区航点86个。截至今年6月底，有77家航空公司在白云机场运营，其中外航和地区公司50家。广州已经有了航空“大哥大”的地位与影响。 　　第三，如今白云机场形成了以白云机场综合保税区、联邦快递亚太转运中心、空港国际物流园等园区和顺丰速运、DHL、中远、中外运等企业为核心的航空物流产业集群，以广州飞机维修有限公司、新科宇航为核心的航空维修产业集群，有强大的空港经济实力。二号航站楼明年投入使用后，空港将广州纳入全球24小时经济圈，而且，日前广州宣布，将于2017年到2019年，投入3000亿元打造全球“12小时航空交通圈”。可以预见，空港产业将持续成为广州未来社会经济发展的强劲引擎。 　　此外，广州市政府此前公布的“国际航空枢纽三年行动计划”提出，到2019年，白云国际机场旅客吞吐量达7200万人次，货邮吞吐量达230万吨，国际旅客比例和中转旅客比例分别达到24％和18％，广州国际航空枢纽综合交通体系基本形成。届时，广州连接全球的“空中通道”也将增多，争取航权、加密航线、增加航班，搭建以广州为起点的“空中丝路”，建成辐射泛珠、服务全国、连通世界的运输网络，增设国际直飞航线，与全球主要城市间实现12小时通达。——这样雄厚的国际航空枢纽实力，只会使广州更加璀璨颜值惊爆。 收起全文d,2017年09月30日 16:18,评论 , ,
我的心语之声,#游戏者之家#【巴塞罗那】气候宜人、风光旖旎、古迹遍布，素有“伊比利亚半岛的明珠”之称，是西班牙最著名的旅游胜地。有网友评论说，这里是欧洲的度假胜地，艺术和度假的完美结合。 ​,2017年09月30日 12:20,评论 , ,
12301旅游服务,"#旅游安全提醒# 【通知公告｜提醒在巴塞罗那中国公民注意安全】　　受当地政治因素影响，近期巴塞罗那公众活动较多，部分道路可能会临时封闭，中国驻巴塞罗那总领馆特提醒近期在巴的中国公民注意：　　一、密切关注当地政府、警方发布的安全信息，加强安全防范和自我保护意识，尽量避免前往人员聚集区域。发生紧急情况时，应保持镇定，听从警方和工作人员现场指挥。　　二、请提前了解交通管制情况，合理安排出行计划。　　三、注意保管护照等个人身份证件，避免携带大量现金出行。如不慎遗失护照，请立即与驻巴塞罗那总领馆联系。巴塞罗那应急指挥中心报警电话：＋34-112　　中国驻巴塞罗那总领馆领事保护协助电话：＋34-688306666　　总领馆证件部地址：Carrer de Lleo XIII,No.34（乘坐地铁7号线至Tibidabo站下，沿passeig de Sant Gervasi步行约70米后左拐至Carrer de Lleo街，然后步行约450米即到。）　　外交部全球领事保护与服务应急呼叫中心电话：＋86-10-12308或＋86-10-59913991。来源： 驻巴塞罗那总领馆@旅游来了 收起全文d",2017年09月30日 12:07,评论 , 2,
努力工作的小Mei,#巴塞罗那微博旅游直播记# 已是半夜，亦是如此热闹 2西班牙 ​,2017年09月30日 05:26,评论 2, 1,西班牙
NeiNei酱_Follow,【巴塞罗那】气候宜人、风光旖旎、古迹遍布，素有“伊比利亚半岛的明珠”之称，是西班牙最著名的旅游胜地。有网友评论说，这里是欧洲的度假胜地，艺术和度假的完美结合。 ​,2017年09月30日 04:57,评论 , ,
马德里海博旅游,电梯里碰到一夫妻纹身爱好者，胸前挂着入场牌，29号到1号巴塞罗那国际纹身艺术博览会，有兴趣的可以去看看，门票20-40不等，体验下ROCK&TATTOo的世界盛宴#巴塞罗那##巴塞罗那旅游##西班牙私人导游##带着微博去西班牙##西班牙旅行##西班牙博览会# 2西班牙·巴塞罗那 ​,2017年09月30日 04:26,评论 , 2,西班牙·巴塞罗那
vavysun,Day 3: BarcelonaSept. 28th Itinerary 🏤🍰🍗🔆💯@西班牙国家旅游局  #巴塞罗那旅行# 2西班牙·巴塞罗那 ​,2017年09月30日 04:14,评论 , ,西班牙·巴塞罗那
撒哈拉的向日葵ponce,【巴塞罗那】气候宜人、风光旖旎、古迹遍布，素有“伊比利亚半岛的明珠”之称，是西班牙最著名的旅游胜地。有网友评论说，这里是欧洲的度假胜地，艺术和度假的完美结合。 ​,2017年09月30日 03:21,评论 , ,
