USER,CONTENT,DATE & TIME,COMMENTS,LIKES,LOCATION
帆船之都-青岛,"【12支国际强队相聚青岛!这个国庆假期,""帆船之都""要你好看!】9月30日-10月3日，国际极限帆船系列赛收官之战——青岛“玛泽润杯”帆船赛将在浮山湾盛大上演，这是该赛事连续第八年牵手青岛。今天上午，2018国际极限帆船系列赛青岛站“玛泽润”杯比赛船长见面会在奥帆中心媒体中心举行，来自中国、法国、新西兰、德国、西班牙、中国香港等6个国家和地区、12支水翼双体帆船队船长分享赛事背后的故事与冠军荣耀。青岛市帆船运动管理中心副主任张敏在致辞中表示，自2011年以来，青岛与OC集团已经牵手合作8年，8年来，我们共同见证了国际极限帆船系列赛的不断成长壮大，从最初的极限40到GC32到今年的飞行幽灵，每一次比赛都会给青岛乃至世界带来精彩视觉盛宴。作为本次国际极限帆船系列赛的收官之战，2018国际重大赛事的压轴赛，本届青岛站比赛国际化和竞技化水平再提升，新船型、新赛队点燃十一假期，助力新奥帆旅游新热点。届时市民和游客可在奥帆中心、五四广场、音乐广场等地免费观赛，近距离一睹世界顶尖帆船选手的高超技艺和飒爽英姿。记者获悉，作为奥帆赛举办10周年的庆典活动之一，此次比赛在赛船、赛队上都颇具看点。看点一：全新赛船东方首秀带来酣畅淋漓视觉盛宴国际极限帆船系列赛是世界帆联认证的五大特别赛事之一，开启了近岸“体育馆式”帆船赛的先河，是全世界公认的“最具观赏性赛事”。国际极限帆船系列赛“飞行幽灵”（Flying Phantom）系列更是名扬世界。该系列比赛今年先后在阿曼马斯喀特、西班牙巴塞罗那、英国卡迪夫等全球5个站点举办。极限青岛站比赛是该船型在东方世界的首秀。“飞行幽灵”帆船由幻影国际有限公司、马丁·费舍尔博士和法国安盟帆船队共同设计，长度5.5米、重量165公斤、桅杆高度9.6米，每艘船上仅有两名船员，操作强度大、起速也更快。该船型是水翼双体帆，与GC32船型相似，最高时速可达31节，达到一定船速时，船只可离开水面，低空飞行。看点二：参赛船队规模史无前例，“海上F1”炫动浮山湾2018国际极限帆船系列赛青岛站“玛泽润”杯比赛是2018全年系列赛中规模最大的一次，吸引了来自中国、法国、新西兰、德国、西班牙、中国香港等6个国家和地区，12支国际船队参赛。来自法国的返璞队、黑旗队、文化飞行队、飞蛙队、ABM队、截纳队、拜客运动队，来自新西兰的汉密尔顿华斯队，来自德国的埃沃维辛队，来自西班牙的脉冲队，来自中国的香港复制组合队和青岛队，组成了强大阵容。不难想象，12支船队同时出发，戏剧化对抗势必带来一场视觉盛宴。青岛站比赛不乏“明星船员”。尤为引人关注的是刚刚在8月“飞行幽灵”系列赛卡迪夫站斩获冠军的新西兰人米卡·威尔金森。他被誉为2020年东京奥运会的“希望之星”。此次比赛中，他将效力于汉密尔顿华斯队，是夺冠热门之一。参赛船员中也不乏青岛的“老熟人”。飞蛙队舵手皮埃尔·勒·克莱切五年前曾跟随红牛队来青岛站比赛。在成功举办了一系列精彩纷呈的“飞行幽灵”系列赛后，赛事总监安妮·玛勒丹（Anne Mallédant）对青岛寄予了厚望。“这将会是本年度最棒的飞行幽灵赛赛之一”，她说道。“12支参赛船队的高水平竞技，一定看点多多！我们希望有一个完美的开局，而当地的风力和温度目前看来都非常适宜，每个人都很兴奋！”看点三：青岛的大“野心”和大策略从2008年奥帆赛、残奥帆赛，到沃尔沃环球帆船赛、国际极限系列帆船赛、克利伯环球帆船赛等国际知名赛事的落地，作为中国“帆船之都”，青岛走出的每一步都具有标杆意义。在学习海外成熟的帆船体制的同时，“帆船之都”青岛重视帆船产业及人才的深化培养，通过一系列自主品牌的赛事和活动，进一步确立了自己在国际帆船届的重要地位。作为青岛打造世界著名“帆船之都”的重要载体，国际极限赛连续8年落地青岛，见证了这座海滨城市的国际视野和非凡成长，成为展示青岛山海城帆宜居品质的精品赛事，更成为青岛扬帆全球、建设亚洲帆船运动领军城市的重要动能。青岛市体育局局长、青岛市重大国际帆船赛事(节庆)活动组委会秘书长纪高尚表示：“今年是青岛与国际极限帆船系列赛合作的第八年，作为国际知名的顶级帆船赛事，国际极限帆船赛见证了‘帆船之都’青岛的非凡成长。期待着国际极限帆船系列赛青岛站带来新的精彩。”看点四：强强联合，抓住“水翼未来”近年来水翼帆船赛在国际赛场上渐受推崇，无论是美洲杯，奥帆赛，沃尔沃环球帆船赛还是旺代单人不间断环球帆船赛，甚至是小型的费加罗单人帆船赛都将水翼技术视作战无不胜的“秘密武器”。反观国内，尽管帆船运动近些年蓬勃发展，但真正精通水翼帆船的人才却寥寥无几。OC体育敏锐地察觉到了这个空白点，并与青岛市帆船运动管理中心达成共识，致力于在中国培养更多、更专业的帆船新人才。作为全球领先的体育营销和赛事管理公司，英国OC体育曾成功运营沃尔沃环球帆船赛东风队项目，并将东风队推上了赛事的最终领奖台，成为了赛事历史上首支夺得冠军的中国船队。从培养中国的远航人才到助推水翼帆船运动的发展，OC体育以自身的国际视野与资源，为中国的帆船运动添砖加瓦。看点五：青岛国际化办赛模式获点赞这个法国小伙儿惦记了青岛5年来自法国ABM队的舵手皮埃尔·伊维斯·杜兰德（Pierre-Yves Durand）不止一次提起“青岛是他人生中最特别的城市”，因为在这里他捡回了一条胳膊。2013年，他跟随红牛队来青岛参加国际极限帆船系列赛。起航前夕，他的胳膊意外受了重伤。“整条手臂剧烈地疼痛，当时我以为是骨头断了。后来才知道是除了骨头以外的一切都断了——皮肤、肌肉、经脉…”皮埃尔回忆道。事发后，青岛市重大国际帆船赛事（节庆）活动组委会迅速启动医疗急救方案，皮埃尔被第一时间被送往青岛市市立医院进行救治，随后在医护人员的陪同下返回法国进行治疗。“我的法国医生告诉我最坏的情况是我可能失去一条胳膊，但青岛的医疗团队做了非常完美的处理。是他们让我能继续从事我所爱的运动…5年来，我一直想感谢他们。”今天，皮埃尔如愿和救治过他的医护人员见面，医护人员表示：“我们只是做了医护者的本职工作，而他却记了我们五年，这反而让我们很感动。”这样的见面会，让本应硝烟弥漫的开赛首日增添了几分温馨。10月1日，按照赛程，比赛计划下午13时开始。届时，市民和游客可在奥帆中心、五四广场、音乐广场等地免费观赛，近距离一睹世界顶尖帆船选手的高超技艺和飒爽英姿。极限船长眼中的青岛站比赛罗伯·帕特里奇：您对场地的条件有什么期望？首先呢，很多人会认为青岛的风比较小，但是本周天气预报显示一直有强风。大家现在可以看到，这些风都是从陆地上刮过来的，因此风速也不是很稳定。我们的赛场上也会存在很多不确定性。雨果·勒庞贝莱克：这是您第一次在青岛航行吗？与其他场地相比如何?是的，这是我第一次来青岛参赛。比赛的船只和我之前参赛的事不一样的，比赛场地也不通过。这次参赛的船只是水翼船，在近岸比赛对媒体和游客的观赏性更强。伊利亚斯·诺汉：您刚刚完成了“飞行幽灵”级别的赛事,您是如何准备本次比赛呢？如果在德国进行过训练，在法国的时候也训练过。昨天我们也下水了，虽然遇到一点点小问题，但完全可以克服。相信在比赛的时候不会构成影响。米卡·威尔金森：您正在争取2020年东京奥运会参赛名额。那么，在这片奥林匹克水域比赛的感觉如何呢？在2008年的时候我在观看了新西兰队的一场赛事，当时的风非常大，比赛非常精彩。这次我们选用水翼双体帆船进行比赛，希望我们能争取到2020年东京奥运会的参赛名额。奥里奥尔·马希克斯：今年6月，你参加了国际极限帆船系列赛巴塞罗那站的比赛,请问“飞行幽灵”船型和你航行过的其他船型相比如何？这次的船型和我之前航行过的船型是不一样的，这里的风也比较大，希望我们的比赛会顺利。安纳贝尔·伏斯：作为女性的航海运动员，您觉得对您最大的挑战是什么呢？对于女性来讲，在身体上可能没有男性那么方便，但这不是一个绝对的问题。为什么女性就不能参加呢？我们在诸如美洲杯的比赛中可以看到，有很多的女性的身影出现在比赛的现场。 收起全文d",2018年09月30日 22:19,评论 , ,
青蛙寓言,#那个新兴的年代# #美丽分享#     巴塞罗那不和谐街区的三大著名建筑之一：狮子与桑树之家。是极具代表性的新艺术建筑装潢。     国庆小假期，我们用网络旅游，     #新艺术风格# #Art Nouveau# #新艺术运动# #1900##现代主义风格##巴塞罗那# ​,2018年09月30日 22:08,评论 , 1,
cnadja,【巴塞罗那】气候宜人、风光旖旎、古迹遍布，素有“伊比利亚半岛的明珠”之称，是西班牙最著名的旅游胜地。有网友评论说，这里是欧洲的度假胜地，艺术和度假的完美结合。 ​,2018年09月30日 21:20,评论 , ,
俄罗斯旅游中文网,【欧洲最佳旅游城市】#俄罗斯旅游# 圣彼得堡曾多次在国际旅游奖颁奖典礼被评为“欧洲最佳旅游城市”。与此同时，还与阿姆斯特丹、巴塞罗那、柏林、伊斯坦布尔、里斯本、伦敦、巴黎、罗马、威尼斯及佛罗伦萨等欧洲著名城市一起角逐过“最具吸引力的城市”这一称号。O网页链接 ​,2018年09月30日 21:00,评论 7, 26,
爱琴海旅行,#旅游风景#【奎尔公园】奎尔公园位于西班牙巴塞罗那市区北部，占地20公顷，原来是巴塞罗那富商艾乌塞比奎尔伯爵计划建立的一个社区旧址，建于1900年。从1906年到1926年，高迪在这里工作和生活了整整20年。他的自然主义理念在这里逐步成熟并得到了充分展现。 ​,2018年09月30日 20:30,评论 , ,
刘敬平1981,yymm6巴塞罗那——那梦幻般的建筑！巴塞罗那气候宜人、风光旖旎、古迹遍布，素有“伊比利亚半岛的明珠”之称， 是西班牙最著名的旅游胜地。#欧洲之旅# #欧洲旅游# ​,2018年09月30日 18:37,评论 , ,
栀子看世界,巴塞罗那旅行日记 记录，好像去旅游啊#旅行# L栀子看世界的秒拍视频 ​,2018年09月30日 14:04,评论 , ,
Young_EY,喜欢跟我讨论球赛的朋友:你觉得马德里好还是巴塞罗那好我:还是挺喜欢梅西的，那就巴塞罗那吧（其实我一个也不喜欢朋友:我是问你哪个城市好，我要去西班牙旅游....我:那还是马德里吧，治安好一点，干净一点（其实我依旧哪个都不喜欢 ​,2018年09月30日 13:52,评论 , 1,
三木爱旅行,西班牙人从来都不按常理出牌，最有名的代表人物就是建筑大师高迪，一个被誉为“上帝的建筑师”的天才。他的建筑，绝对是那种让人看一眼就会发亮的杰作，圣家族大教堂，米拉公寓#西班牙旅游##带着微博去西班牙##十一出游好去处##西班牙巴塞罗那# ​,2018年09月30日 12:24,评论 , 1,
三木爱旅行,N年前，一部伍迪艾伦的经典电影---午夜巴塞罗那，就把我深深地吸引，就想我这辈子一定得去这座城市走走，亲自感受一下这座到处都洋溢着艺术气息的地中海国度#西班牙旅游##带着微博去西班牙##十一出游好去处#2西班牙·巴塞罗那 ​,2018年09月30日 12:17,评论 , 1,西班牙·巴塞罗那
