USER,CONTENT,DATE & TIME,COMMENTS,LIKES,LOCATION
途享生活Cheryl,圣家族大教堂二(照片)是位于西班牙加泰罗尼亚巴塞罗那的一座罗马天主教大型教堂，由西班牙建筑师安东尼奥·高迪1852–1926设计。尽管教堂还未竣工，已被联合国教科文组织选为世界遗产。2010年11月，教皇本笃十六世将教堂封为宗座圣殿。 圣家族大教堂始建于1882年，后高迪于1883年接手主持工程，融入自己的建筑设计风格、哥特式和新艺术运动的风格进行了建设。高迪将他的晚年投入了教堂的建设，直至73岁1926年去世时，教堂仅完工了不到四分之一。圣家堂的建设进展缓慢，仅靠个人捐赠和门票收入维系，中间又受西班牙内战干扰，在二十世纪五十年代间的建造时断时续。2010年，建设的进程过半，然而整个建筑过程中最大的一些挑战依旧未被解决。预计于2026年，即高迪逝世的百年纪念之时完工。 旅游#遇见最美城市##旅行新势力#今日贴纸打卡上海旅行循迹#不止旅行##冒个泡##365个旅行故事##塑造生活##步履不停##随手拍##夏季物语#​​​时尚 ​​​#塑造生活##随手拍##夏季物语##魔都# ​ 收起全文d,2018年07月05日 21:16,评论 , 1,
吃糖不吐核,#亲，我要淘#《十三座城市》编纂为二辑，收录文章三十一篇，分述作者踏遍欧亚十三座城市一一上海、苏州、香港、京都、东京、首尔、巴厘岛、爱丁堡、约克、伦敦、巴黎、巴塞罗那，而以台北收束一一的所感所想。书中内容以旅游经验为凭借，作者步履悠闲自如，既将异地人事框入相机，也将心境转折化丸文字。 收起全文d,2018年07月05日 21:02,评论 , ,
积闷叙式,【巴塞罗那】气候宜人、风光旖旎、古迹遍布，素有“伊比利亚半岛的明珠”之称，是西班牙最著名的旅游胜地。有网友评论说，这里是欧洲的度假胜地，艺术和度假的完美结合。 ​,2018年07月05日 14:13,评论 , ,
途享生活Cheryl,圣家族大教堂一(视频)是位于西班牙加泰罗尼亚巴塞罗那的一座罗马天主教大型教堂，由西班牙建筑师安东尼奥·高迪1852–1926设计。尽管教堂还未竣工，已被联合国教科文组织选为世界遗产。2010年11月，教皇本笃十六世将教堂封为宗座圣殿。 圣家族大教堂始建于1882年，后高迪于1883年接手主持工程，融入自己的建筑设计风格、哥特式和新艺术运动的风格进行了建设。高迪将他的晚年投入了教堂的建设，直至73岁1926年去世时，教堂仅完工了不到四分之一。圣家堂的建设进展缓慢，仅靠个人捐赠和门票收入维系，中间又受西班牙内战干扰，在二十世纪五十年代间的建造时断时续。2010年，建设的进程过半，然而整个建筑过程中最大的一些挑战依旧未被解决。预计于2026年，即高迪逝世的百年纪念之时完工。 旅游#遇见最美城市##旅行新势力#今日贴纸打卡上海旅行循迹#不止旅行##冒个泡##365个旅行故事##塑造生活##步履不停##随手拍##夏季物语#​​​时尚 ​​​#塑造生活##随手拍##夏季物语##魔都# ​​​ L旅行购物达人Cheryl的微博视频 收起全文d,2018年07月05日 14:01,评论 , 1,
弯弯眼大妞闯世界,#旅游嘉年华# #旅行新势力#  比午夜巴塞罗那更佳迷人～L比午夜巴塞罗那更加迷人 ​,2018年07月05日 13:37,评论 , ,
腐剧推,#旅行我和你# 从天空中鸟瞰巴塞罗那，想不想去看看这么神奇的城市呢？#欧洲之旅# #欧洲旅游# ​,2018年07月05日 12:33,评论 , ,
請叫我翟大小姐,#风景# #正能量# 努力生活 #西班牙旅行##春游季##4月去哪儿玩#巴塞罗那——那梦幻般的建筑！巴塞罗那气候宜人、风光旖旎、古迹遍布，素有“伊比利亚半岛的明珠”之称， 是西班牙最著名的旅游胜地。 ​,2018年07月05日 09:13,评论 , ,
又恼火l63,【巴塞罗那】气候宜人、风光旖旎、古迹遍布，素有“伊比利亚半岛的明珠”之称，是西班牙最著名的旅游胜地。有网友评论说，这里是欧洲的度假胜地，艺术和度假的完美结合。 ​,2018年07月05日 07:23,评论 , ,
大潋不收敛,巴塞罗那的海是我见过最蓝最美的，真幸运这是我第二个家乡#暖巴度暖系摄影##巴塞罗那旅游##带着微博去巴塞罗那##巴塞罗那婚纱摄影##吃喝玩乐在巴塞罗那##西班牙旅拍##海外婚纱旅拍##欧洲旅拍##欧洲自助游#  ​​​#带着微博去巴塞罗那##带着微博去旅行# ​​​  ​​​ 2西班牙·巴塞罗那 ​,2018年07月05日 04:55,评论 2, 1,西班牙·巴塞罗那
实御试19,【巴塞罗那】气候宜人、风光旖旎、古迹遍布，素有“伊比利亚半岛的明珠”之称，是西班牙最著名的旅游胜地。有网友评论说，这里是欧洲的度假胜地，艺术和度假的完美结合。 ​,2018年07月05日 00:00,评论 , ,
正确飞行,电影《午夜巴塞罗那》让不少人选择了来这里旅行。无论是夜晚月光下庭院里的西班牙吉他，还是兰布拉大道上的各式鲜花，从桂尔公园的彩瓷长凳上恋爱中的年轻男女，到夕阳透过石投长廊的忽隐忽现的光亮。带上#史带旅游险#来感受巴塞罗那无处不在的浪漫慵懒气息啦。O网页链接 ​,2018年07月04日 21:00,评论 , ,
陈小伍ot,【巴塞罗那】气候宜人、风光旖旎、古迹遍布，素有“伊比利亚半岛的明珠”之称，是西班牙最著名的旅游胜地。有网友评论说，这里是欧洲的度假胜地，艺术和度假的完美结合。 ​,2018年07月04日 20:34,评论 , ,
漫游圣彼得堡,"圣彼得堡连续四年赢得旅游“奥斯卡”奖根据世界旅游大奖(World Travel Awards)的评审结果，2018年俄罗斯圣彼得堡当选“最佳游轮旅游城市”和""欧洲最佳文化旅游目的地""旅游“奥斯卡”圣彼得堡获得2个World Travel Award的奖项这座涅瓦河上的城市成为了文化和旅游爱好者的最佳目的地第一个奖项中圣彼得堡超过了佛罗伦萨，罗马，巴黎，巴塞罗那和伦敦""最佳游轮旅游城市”奖项评选中北方首都(圣彼得堡)战胜了阿姆斯特丹， 雅典，戛纳和威尼斯国际奖WORLD TRAVEL AWARDS是全世界旅游界最负盛名的奖项#漫游圣彼得堡# #俄罗斯# #圣彼得堡# #圣彼得堡旅游# L漫游圣彼得堡的秒拍视频 收起全文d",2018年07月04日 20:33,评论 5, 19,
咱们一起趣旅行,巴塞罗那，很想念伴随着温暖的阳光，走在这座浪漫的童话之城的时光。 #旅游# ​,2018年07月04日 09:06,评论 , ,
大扬姐的小世界,#带着爱去旅行##带着微博去旅行#  从天空中鸟瞰巴塞罗那!#最美旅途# #旅游画报# ​,2018年07月04日 03:34,评论 1, ,
西班牙三和旅游公司,爱旅行 #西班牙三和旅游# #带着微博去旅行# #西班牙旅游#    史上最低 | 现在预订8天豪华游轮 仅需 439 欧！含三餐，住宿， 港口税，游轮交通...D1 巴萨罗那（西班牙）D2 马赛（法国）D3 热那亚（意大利）D4 奇维塔韦基亚（意大利）D5 巴勒莫（意大利）D6 巴莱塔（马耳他共和国）D7 海上巡游D8 巴塞罗那（西班牙） 收起全文d,2018年07月03日 23:46,评论 , 1,
用户6390927945,【巴塞罗那】气候宜人、风光旖旎、古迹遍布，素有“伊比利亚半岛的明珠”之称，是西班牙最著名的旅游胜地。有网友评论说，这里是欧洲的度假胜地，艺术和度假的完美结合。 ​,2018年07月03日 23:35,评论 , ,
旅行达人--Shwina,巴塞罗那Barcelona#欧洲##西班牙##巴塞罗那##旅行##旅游##fashion##时尚##拍摄##whotel##旅行新势力#2西班牙·巴塞罗那 ​,2018年07月03日 22:24,评论 1, 2,西班牙·巴塞罗那
赵森森森森森森森森森,我来吐槽下，传说中的欧洲买包便宜第一天，sa说明天来看看包，今天没有第二天，sa说，O明天1点前你来找我 ，我帮你看看包第三天，sa说我们只有这一个黑银菜篮子2050欧~就是图4这个丑到爆的菜篮子！还说，你可以天天来，我们每天来的货都是不定的哦~可能上午可能下午我只想说，去你的，不是bkc连rh都拿不到那些说欧洲比国内便宜的人你们自己看看代价，坐标巴塞罗那，交流还是西语你出去旅游是为了每天跑店里的吗！#西班牙##爱马仕##巴塞罗那# 收起全文d,2018年07月03日 20:48,评论 , ,
加利利旅游,【加大块跟风踢世足，只为看小鲜肉】阿根廷阿根廷指挥官收藏 - 里奥·梅西(Lionel Messi)梅西虽出身于阿根廷，自小就被西班牙名门巴塞罗那一路培养至今承接了巴西传奇中场罗讷迪诺(Ronaldinho)所留的10号球衣细腻的盘球、卓越的组织能力与绝佳的控球【南极Ponant游轮17日】航向人生里程碑‧2019日丽号浩瀚迈进O网页链接#欧洲旅游# #2018世足# #阿根廷# #鲜肉# 收起全文d,2018年07月03日 19:02,评论 , ,
Evanism_Sbrina,DAY3 圣家堂真的是我去过那么多教堂里最惊艳的一个 照片拍不出它十分之一的好看！高迪这个人是真的牛逼 一个人感觉撑起了整个巴塞罗那的旅游业！！ 2西班牙·巴塞罗那 ​,2018年07月03日 15:47,评论 1, ,西班牙·巴塞罗那
紫陌年华1990,#带着爱去旅行##带着微博去旅行#  从天空中鸟瞰巴塞罗那，想不想去看看这么神奇的城市呢？#欧洲之旅# #欧洲旅游# ​,2018年07月03日 10:42,评论 , ,
西班牙不是斗牛城,#玩遍西班牙##巴塞罗那旅游##巴塞罗那导游# 西班牙非主流小众目的地。 2西班牙 ​,2018年07月03日 10:37,评论 3, 11,西班牙
爱摄影的老兵,【巴塞罗那】气候宜人、风光旖旎、古迹遍布，素有“伊比利亚半岛的明珠”之称，是西班牙最著名的旅游胜地。 ​,2018年07月03日 09:33,评论 , ,
ChelseaBridgee,mama5520巴塞罗那，一座流动的童话之城。巴塞罗那是加泰罗尼亚的港口城市，是享誉世界的地中海风光旅游目的地和世界著名的历史文化名城，也是西班牙最重要的贸易、工业和金融基地。巴塞罗那气候宜人、风光旖旎、古迹遍布，素有“伊比利亚半岛的明珠”之称，是西班牙最著名的旅游胜地。#最美旅途# #欧洲之旅# 收起全文d,2018年07月03日 08:40,评论 , ,
