USER,CONTENT,DATE & TIME,COMMENTS,LIKES,LOCATION
Doggy_ioi,"July 31, 2019 - 两名游客正在阅读一份抵制旅游业的传单，上面写着「过度拥挤的旅游业」，西班牙巴塞罗那圣家堂。巴塞罗那城市人口约160万，每年游客人流量高达2000万。过度发展的旅游业进一步加重街道拥挤、住房短缺等问题，引发当地居民的抗议。为减少 @iDaily每日视野 O网页链接 ​",2019年07月31日 22:57,评论 , ,
XavierWu,"#P# July 31, 2019 - 两名游客正在阅读一份抵制旅游业的传单，上面写着「过度拥挤的旅游业」，西班牙巴塞罗那圣家堂。巴塞罗那城市人口约160万，每年游客人流量高达2000万。过度发展的旅游业进一步加重街道拥挤、住房短缺等问题，引发当地居民的抗议。为减少 @iDaily每日视野 O网页链接 ​",2019年07月31日 22:09,评论 , ,
鹰击长空2055,"July 31, 2019 - 两名游客正在阅读一份抵制旅游业的传单，上面写着「过度拥挤的旅游业」，西班牙巴塞罗那圣家堂。巴塞罗那城市人口约160万，每年游客人流量高达2000万。过度发展的旅游业进一步加重街道拥挤、住房短缺等问题，引发当地居民的抗议。为减少 @iDaily每日视野 O网页链接 ​",2019年07月31日 22:02,评论 , ,
星轩的天空,"July 31, 2019 - 两名游客正在阅读一份抵制旅游业的传单，上面写着「过度拥挤的旅游业」，西班牙巴塞罗那圣家堂。巴塞罗那城市人口约160万，每年游客人流量高达2000万。过度发展的旅游业进一步加重街道拥挤、住房短缺等问题，引发当地居民的抗议。为减少 @iDaily每日视野 O网页链接 ​",2019年07月31日 20:54,评论 , ,
墨鱼在澳門,"July 31, 2019 - 两名游客正在阅读一份抵制旅游业的传单，上面写着「过度拥挤的旅游业」，西班牙巴塞罗那圣家堂。巴塞罗那城市人口约160万，每年游客人流量高达2000万。过度发展的旅游业进一步加重街道拥挤、住房短缺等问题，引发当地居民的抗议。为减少 @iDaily每日视野 O网页链接 ​",2019年07月31日 20:50,评论 , ,
西班牙生活指南,这家酒店的马杀鸡很不错喔🏨酒店 | Yurbban Passage Hotel & Spa📍巴塞罗那 | Carrer de Trafalgar推荐指数：🌟🌟🌟🌟#西班牙##带着微博去旅行##巴塞罗那##旅行##夏天##酒店##美食##spa# @西班牙国家旅游局@加泰罗尼亚旅游官网  ​​​ 2西班牙·巴塞罗那 ​,2019年07月31日 18:14,评论 , 1,西班牙·巴塞罗那
西班牙胡子哥,巴塞罗那这个地方你们也来过嘛😘@微博旅游  微博视频 ​,2019年07月31日 17:07,评论 11, 13,
想做会员的非会员Z,鉴于现在国际局势如此紧张 国内外敌对势力如此猖狂。能不出去旅游嘚瑟的就在国内好好待着，身处国外的也少出门，保护好自己。什么夜店啥的免了吧，命重要！,2019年07月30日 13:28,评论 , 1,
微博旅游,来哥特老城，一起过个“百年前”的巴塞罗那周末！超浓缩～西班牙旧时光！红衣美女、小巷老店、悬桥高塔，还有人当街演奏竖琴……这是什么神仙电影画面！#旅游嘉年华# Via@李佳迅Sue L李佳迅Sue的微博视频 ​,2019年07月31日 10:44,评论 , 4,
月下扶桑,想起我初中的时候，一个当时在帝国理工读Chemistry的学长跟我说他在伦敦的生活很滋润。每天放学回到自己的小公寓可以放空。经常和朋友在公寓顶楼的阳台边吹风边喝酒边聊天或者play poker. 不泡实验室的周末或者小长假就可以买张火车票去巴黎，有时候旅游淡季就买张便宜机票去巴塞罗那或者里斯本、巴勒莫这种南欧城市。我当时还笑，问他是去读书还是旅游。他只笑着回答说“你还年轻。”我现在想来我当时真的是认不清自己。这哪是自由散漫啊？这是多热爱生活啊！这是什么神仙日子啊！！ 收起全文d,2019年07月31日 01:22,评论 1, 5,
请让我一个人待着我就很好,啊！！！！看过最舒服的旅游视频日记！！！文案到视频都很好，我也想拍！,2019年07月26日 17:45,评论 , 2,
惠淘馆-蓝调,《十三座城市》编纂为二辑，收录文章三十一篇，分述作者踏遍欧亚十三座城市一一上海、苏州、香港、京都、东京、首尔、巴厘岛、爱丁堡、约克、伦敦、巴黎、巴塞罗那，而以台北收束一一的所感所想。书中内容以旅游经验为凭借，作者步履悠闲自如，既将异地人事框入相机，也将心境转折化丸文字。#太乙真人一口川普# 公@众@号：sou660 「达人搜」 @免@单@发@放@中 收起全文d,2019年07月30日 22:20,评论 , ,
种草得瓜,《十三座城市》编纂为二辑，收录文章三十一篇，分述作者踏遍欧亚十三座城市一一上海、苏州、香港、京都、东京、首尔、巴厘岛、爱丁堡、约克、伦敦、巴黎、巴塞罗那，而以台北收束一一的所感所想。书中内容以旅游经验为凭借，作者步履悠闲自如，既将异地人事框入相机，也将心境转折化丸文字。 ​,2019年07月30日 19:48,评论 , ,
菜尾蝗-旅行摄影,#户外旅游#七月的风，八月的你，八月即将准备前往西班牙自驾的行程，带上音乐和美丽心情，去逛逛西班牙的古城和博物馆，从马德里到安达卢西亚，到瓦伦西亚，电音节，斗牛，艺术，美丽海滩，巴塞罗那，走走停停，南欧的风情，没有具体的攻略， 和十年前学的一丁点西班牙语，狂热的西班牙，寻找旅途中的灵感。#北上广赚多少钱才能睡踏实# 2广州 收起全文d,2019年07月30日 18:49,评论 71, 340,广州
西班牙生活指南,"早午餐🍴餐厅 | Las Artes Sanas📍巴塞罗那 | Carrer de Trafalgar, 74, bajos 2😋推荐指数：🌟🌟🌟🌟#美食##巴塞罗那##西班牙##带着微博去吃饭##夏天##咖啡##早午餐##甜点# @西班牙国家旅游局  ​​​@加泰罗尼亚旅游官网  ​​​  ​​​  ​​​ 2西班牙·巴塞罗那 ​",2019年07月30日 16:31,评论 , ,西班牙·巴塞罗那
漫步细雨中聆雨,巴塞罗那暴力越来越严重，来巴萨旅游千万注意安全 ​,2019年07月30日 16:07,评论 , 1,
何昱佳,#心和青少年商学院#世界研学西班牙🇪🇸&🇵🇹葡萄牙站【Day.9​】前往本次行程的最后一个城市#巴塞罗那#第一站#法拉利主题乐园#体验传说中欧洲最高最快的过山车激情澎湃的F1速度🏎️肾上腺素急速飙升几乎垂直的过山车🎢惊现刺激根本停不下来 L何昱佳的微博视频 收起全文d,2019年07月30日 14:40,评论 , 2,
世纪华旅武汉,西班牙的旅游专业　　旅游业，那是西班牙最引以为自豪的产业。作为西班牙的支柱产业，同样也是“朝阳产业”的旅游业正以接受游客年均增长量15.9%的速度猛增。而近期据西班牙知名商学院ESADE统计，巴塞罗那已成为欧洲第一大“旅游购物目的地”，而在最大买家名单中，中国游客毫无悬念地位列第一。　　优势　　西班牙是个资源丰富、经济发达的国家，人们无法无视它发达的旅游业。西班牙素有“旅游王国”的美称，是全球每年接收外国游客最多的国家，仅次于法国。预计到2020年，西班牙将接待7500万名外国游客。　　旅游业当之无愧的是西班牙经济的重要支柱和外汇的主要来源之一。旅游特色概括起来是：名胜古迹遍布，文化气息浓烈。西班牙政府非常重视旅游业的发展和旅游管理人才的培养，旅游学专业是西班牙大学的王牌特色专业。 收起全文d,2019年07月30日 13:23,评论 , ,
暖男的空白心0326,关于西班牙🇪🇸旅游 手帐懒着这么多天，终于写完。 越写越敷衍，哈哈哈哈！建议大家可以塞维利亚进-马德里-巴塞罗那出。这样旅游轻松最后巴塞罗那shopping 东西也全。#西班牙自由行#投稿：@帕菲魔门环球旅拍 #海外婚纱摄影婚纱照旅拍##目的地婚礼##法国英国日本西班牙澳大利亚新西兰挪威冰岛泰国意大利捷克布拉格马尔代夫仙本那瑞士巴厘岛塞班岛沙巴婚纱摄影婚纱照旅拍# 收起全文d,2019年07月30日 12:33,评论 , ,
暖男的空白心0326,关于西班牙🇪🇸旅游 手帐懒着这么多天，终于写完。 越写越敷衍，哈哈哈哈！建议大家可以塞维利亚进-马德里-巴塞罗那出。这样旅游轻松最后巴塞罗那shopping 东西也全。#西班牙自由行#投稿：@帕菲魔门环球旅拍 #海外婚纱摄影婚纱照旅拍##目的地婚礼##法国英国日本西班牙澳大利亚新西兰挪威冰岛泰国意大利捷克布拉格马尔代夫仙本那瑞士巴厘岛塞班岛沙巴# 收起全文d,2019年07月30日 12:30,评论 , ,
ECD_MrLee,#巴塞罗那##高迪##圣家堂# 做个视频记录下 LECD_MrLee的微博视频 ​,2019年07月30日 09:38,评论 , 2,
安歆的echo1982,#突发现场#【#巴塞罗那恐怖袭击#13人死中国游客现场讲述惊魂一刻】当地时间8月17日，西班牙巴塞罗那兰布拉大道一辆白色货车疯狂冲撞人群，导致至少13人死亡、80人受伤。事发地是著名旅游地，在场的中国游客讲述惊魂一幕：一大群人在街上像逃难一样狂跑。警方已将事件定性为恐袭，一名嫌犯被击毙，两 ​,2019年07月30日 09:36,评论 , ,
醉猫1023,巴塞罗那因其众多历史建筑和文化景点成为众多旅游者的目的地。巴塞罗那素有“伊比利亚半岛的明珠”之称。前方。巴塞罗那的夜晚更让人为之神往，只有去过才能体会他的美。 ​,2019年07月30日 08:52,评论 , ,
了不起的工程,#风景旅游#巴塞罗那热气球俱乐部的早晨，这美丽的热气球，真的浪漫极了 L了不起的工程的秒拍视频 ​,2019年07月30日 08:45,评论 , ,
花落莫离弃kay梨,充满美和艺术的旅游纪录片,2019年07月26日 17:45,评论 , ,
