USER,CONTENT,DATE & TIME,COMMENTS,LIKES,LOCATION
Ljnyeah,我哭了跟不上Cody的工作节奏以及高冷的人熟一点了好话唠也就那么几个小组作业为什么我要天天熬夜感觉要瞎，现在瞎的眼都是周末去巴塞罗那浪的罪英国也有病例了，博物馆大学还是旅游胜地，人流涌动，担心自己的小命加油加油 ​,01月31日 19:57,评论 2, ,
糖果叮叮829,"#2020年西班牙旅游🇪🇸 #第十天:巴塞罗那-巴特罗之家。巴特罗之家（Casa Batlló，1904—1906）由西班牙建筑师高迪设计,以造型怪异而闻名于世，是建筑设计历史上经典之一，也是19世纪末20世纪初加泰罗尼亚现代主义风格的代表建筑。 是高迪完成度最高的新艺术自然主义风格建筑。这座公寓位于西班牙巴塞罗那市，共有6层。2005年被联合国教科文组织列为世界文化遗产保护单位。房子内部的设计秉承高迪一贯的风格，没有棱角，全是柔和的波浪形状。高迪曾说：“艺术必须出自于大自然，因为大自然已为人们创造出最独特美丽的造型。”他认为大自然界是没有直线存在的，直线属于人类，而曲线才属于上帝。 2西班牙·巴塞罗那 收起全文d",01月31日 16:26,评论 , 2,西班牙·巴塞罗那
糖果叮叮829,#2020年西班牙旅游🇪🇸 #第十天:巴塞罗那-圣家堂之二:见到圣家堂外观的时候就已经觉得它太与众不同了，进入教堂之后才真是震撼，仿佛进入一片森林之中，它与我看过的其他所有教堂都完全不一样，语言无法形容，照片也无法表达它的美。为了更好的了解还特意买了一本中文版圣家堂介绍书籍，留着回家慢慢看。预计2026年在高迪逝世一百周年完全建成，希望以后还有机会再来看一眼它完成建成后的样子💓 2西班牙·巴塞罗那 收起全文d,01月31日 16:18,评论 , 2,西班牙·巴塞罗那
ChongSan沖先生,輕鬆一下『沖』入歐洲之帶你遊巴塞—第一集巴塞羅那除了足球還有甚麼？奢侈品購物街？有！當地人的市集？有！新鮮即吃海鮮？有！必吃西班牙菜？有！打卡必到美景？有！經濟代步秘笈？有！必買當地品牌？有！還有西班牙語教學！有甚麼沒有的？你還沒有點入去看囉⋯#带着微博去旅行# #西班牙# #巴塞罗那# 西班牙 #买# #购物# #海鲜# 海鲜 #自由行# #自由行攻略# #攻略# #旅游# #旅行# LChongSan沖先生的微博视频 收起全文d,01月31日 15:57,评论 61, 330,
中戏坤莫饮,IVHQ动物保护项目/米拉、巴特罗之家/在巴塞走丢，到不知名小镇/巴塞罗那VLOG2  L坤坤打败世界的微博视频 ​,01月31日 15:06,评论 , 4,
ZYWLDsummer,#许晴的vlog#许晴#花儿与少年#花少㊀第五期许晴Cut④看点：巴塞罗那合影 伦敦吧迷失预告～～留守在家的小伙伴追剧以外还可以跟着@许晴随行笔记 看世界～～持续更新花少Cut@Summer许晴工作室 @许晴-爱晴城堡 @许晴爱窝窝家园 LZYWLDsummer的微博视频 收起全文d,01月31日 14:54,评论 19, 7,
77走走停停看看,闷在家的一周，就着薯片在马蜂窝码字中@马蜂窝旅游                      那就从巴塞罗那开始吧~#带着微博去旅行# #西班牙旅行##巴塞罗那旅行#   #全球旅拍# #欧洲旅游# #欧洲旅拍# #欧洲攻略# #索尼大法好# #人像摄影# #风光摄影# #摄影不凡# @西班牙国家旅游局 @摄影旅游杂志 @全球旅游攻略 @索尼中国 收起全文d,01月31日 13:19,评论 , 2,
今天师铭泽跟徐立分手了吗,师铭泽是给你们下了什么蛊啊醒醒吧自己发的微博都实锤了自己跟徐立在巴塞罗那旅游了还能洗吗？怎么洗哈 黑金发声明也没有用吧 黑金发什么声明 声明师铭泽没有谈恋爱吗？ 一男一女一起去旅行？试问一下除了情侣跟家人 还会有人这样子吗 徐立对师铭泽也不错哈 倒也不必说徐立不好 她对师铭泽可好了  收起全文d,01月31日 04:55,评论 2, 4,
用户犹梦随风,我第一次发布微博，决定永不删除，内容只有一个，奉劝国人不要到西班牙旅游，这里简直是游客的地狱！现本人明天离开巴塞罗那，待回国后可详细揭露！ ​,01月31日 03:48,评论 1, ,
_是瑀瑀瑀茜呀,"从罗马飞巴塞罗那的飞机上 我们四个是随机分配的座位 本以为会安安静静或全程睡过去 刚入座后一个小姐姐带着笑意对我说’sorry, I sit there’ 我也笑着回应她 随后旁边坐了一个大叔 他问我是不是中国人 还问了我了不了解国内疫情等 结束了话题以后 我也以为就过去了不会有更多的交集 等到起飞以后看见旁边的大叔拿出了Ipad在计算一些关于数学的问题 我便问他是不是老师 他看起来很惊喜 聊了很久对我说’you’re pretty, pretty heart, I can see’ 这句话是我第一次从别人嘴里听到 也是第一次从陌生人嘴里听到 不知道怎么形容这种感觉 好像压抑了很久的情绪突然被陌生人发现 也有点庆幸自己经历这么多还能保持那颗心不变 后来旁边的小姐姐也对我说了很多 她一个人旅游了很多地方 成长变化了很多 留了彼此的联系方式 也留了照片 旅程的结尾就是拥抱说了再见虽然有些人在你生命中只停留了短暂的时间 但是他们的存在一定有很大的意义 会带给你惊喜🎁 收起全文d",01月31日 01:06,评论 10, 17,
