USER,CONTENT,DATE & TIME,COMMENTS,LIKES,LOCATION
巴黎假日旅行社巴黎总部,充满创意与设计感的巴塞罗那，有阳光灿烂的海滩，也有美丽的山景 快来和假日君来畅游Barcelona! #巴塞罗那# #西班牙# #欧洲旅游# #巴黎假日#,2018年02月28日 13:22,评论 , ,
凤凰网旅游,#凤凰网极致之旅#【性价比超的高欧洲城市 建筑美食博物馆一网打尽！】欧洲好玩的城市数不胜数，巴塞罗那的建筑；瓦伦西亚的海鲜饭；卢浮宫无数的馆藏珍宝等等，而这座欧洲小城，坐落在几座陡峭的山丘上，俯瞰着特茹河，这里有罗马人和摩尔人的遗址、白色教堂，无限期待的美食...今天凤凰网旅游为你介绍既省钱又可爱的城市里斯本！O性价比超的高欧洲城市 建筑美食博物馆一网打尽！ 收起全文d,2018年02月28日 20:08,评论 1, ,
牛抵买-优惠券频道,#陈乔恩酒驾缓起诉确定#《十三座城市》编纂为二辑，收录文章三十一篇，分述作者踏遍欧亚十三座城市一一上海、苏州、香港、京都、东京、首尔、巴厘岛、爱丁堡、约克、伦敦、巴黎、巴塞罗那，而以台北收束一一的所感所想。书中内容以旅游经验为凭借，作者步履悠闲自如，既将异地人事框入相机，也将心境转折化丸文字。 收起全文d,2018年02月28日 17:37,评论 , ,
王玉ZHANG,【性价比超的高欧洲城市 建筑美食博物馆一网打尽！】欧洲好玩的城市数不胜数——说到建筑，你可能会想到巴塞罗那的高迪的杰作；说到美食，你可能会想到瓦伦西亚的海鲜饭；说到博物馆，你可能会想到卢浮宫无数的馆藏珍宝；说到怀旧风，你可能会想到罗马 （分享自 @凤凰网旅游） O性价比超的高欧洲城市 建筑美食博物馆一网打尽！ ​,2018年02月28日 16:00,评论 , ,
环球西班牙语资讯,#西班牙语国家文化##西班牙语资讯#//@加泰罗尼亚旅游官网:42秒惊现我们加泰罗尼亚旅游局的logo，2018年F1大赛，5月12、13号的那个周末，巴塞罗那不见不散！,2018年02月28日 07:26,评论 , 1,
爱拍照的单反君,宁静的托莱多小镇Sony A9和1635的合作#旅游随手拍##上海写真约拍# @西班牙国家旅游局 @马德里旅游   @橙色影像 @a7CLUB @a7用户组 @索尼影像圈 @微单影像 @微单世界@摄影9课官方微薄  #旅游随手拍##街拍##旅游随手拍##西班牙巴塞罗那##zealer巴塞罗那mwc行##西班牙旅游##巴塞罗那旅游##马德里旅游##第五届中国-西班牙旅游与接待业国际会议# @西班牙中文导游旅游地导 收起全文d,2018年02月28日 14:06,评论 3, 1,
凝恋中间小,#带着微博去旅游#tt2018【奎尔公园】奎尔公园位于西班牙巴塞罗那市区北部，占地20公顷，原来是巴塞罗那富商艾乌塞比奎尔伯爵计划建立的一个社区旧址，建于1900年。从1906年到1926年，高迪在这里工作和生活了整整20年。他的自然主义理念在这里逐步成熟并得到了充分展现。 ​,2018年02月28日 12:54,评论 , ,
安徽夏日清风,@雪若在雪梨 【性价比超的高欧洲城市 建筑美食博物馆一网打尽！（分享自 @凤凰网旅游）欧洲好玩的城市数不胜数——说到建筑，你可能会想到巴塞罗那的高迪的杰作；说到美食，你可能会想到瓦伦西亚的海鲜饭；说到博物馆，你可能会想到卢浮宫无数的馆藏珍宝；说到怀旧风，你可能会想到罗马数不清的遗迹……不过，无论你喜欢上面的哪一样，今天Lonely Planet为你介绍的城市都能吸引你，还能满足你省钱的小愿望——它就是里斯本～ O性价比超的高欧洲城市 建筑美食博物馆一网打尽！ 收起全文d,2018年02月28日 11:23,评论 , ,
uxiaobing_912,【巴塞罗那】气候宜人、风光旖旎、古迹遍布，素有“伊比利亚半岛的明珠”之称，是西班牙最著名的旅游胜地。有网友评论说，这里是欧洲的度假胜地，艺术和度假的完美结合。 ​,2018年02月28日 10:50,评论 , ,
加泰罗尼亚旅游官网,42秒惊现我们加泰罗尼亚旅游局的logo，2018年F1大赛，5月12、13号的那个周末，巴塞罗那不见不散！,2018年02月28日 07:26,评论 1, 4,
若水辰心,#壁纸分享# 巴塞罗那气候宜人、风光旖旎、古迹遍布，素有“伊比利亚半岛的明珠”之称，是西班牙最著名的旅游胜地。 ​,2018年02月28日 08:49,评论 1, ,
XINGWEICTS,圣家族教堂，相约2030：圣家族大教堂是位于西班牙加泰罗尼亚巴塞罗那的一座罗马天主教大型教堂，由西班牙建筑师安东尼奥·高迪（1852–1926）设 O网页链接 @途牛旅游网 ​,2018年02月28日 08:04,评论 , 1,
爱拍照的单反君,浓情马德里Sony A9和2470LII的合作#旅游随手拍##上海写真约拍# @西班牙国家旅游局 @马德里旅游   @橙色影像 @a7CLUB @a7用户组 @索尼影像圈 @微单影像 @微单世界@摄影9课官方微薄  #旅游随手拍##街拍##旅游随手拍##西班牙巴塞罗那##zealer巴塞罗那mwc行##西班牙旅游##巴塞罗那旅游##马德里旅游##第五届中国-西班牙旅游与接待业国际会议# @西班牙中文导游旅游地导 收起全文d,2018年02月28日 07:40,评论 4, 1,
美景精选,巴塞罗那，一座流动的童话之城。巴塞罗那是加泰罗尼亚的港口城市，是享誉世界的地中海风光旅游目的地和世界著名的历史文化名城，也是西班牙最重要的贸易、工业和金融基地。巴塞罗那气候宜人、风光旖旎、古迹遍布，素有“伊比利亚半岛的明珠”之称，是西班牙最著名的旅游胜地。 ​,2018年02月28日 05:46,评论 , 3,
