USER,CONTENT,DATE & TIME,COMMENTS,LIKES,LOCATION
全球旅游攻略君,#户外旅游#全球旅游推荐：巴塞罗那    巴塞罗那是加泰罗尼亚的港口城市，是享誉世界的地中海风光旅游目的地和世界著名的历史文化名城，也是西班牙最重要的贸易、工业和金融基地。巴塞罗那港是地中海沿岸最大的港口和最大的集装箱集散码头，也是西班牙最大的综合性港口。巴塞罗那气候宜人、风光旖旎、古迹遍布，素有“伊比利亚半岛的明珠”之称，是西班牙最著名的旅游胜地。#丁真所在国企负责人回应拒绝选秀##丁真引发的一场连续剧# 收起全文d,2020年11月30日 19:49,评论 4, 6,
漂浮红润苍白醉,【华为与游戏巨头合作TRON游戏机或第二季度发布】华为宣布此次MWC 2014旅游阵容强劲，将在巴塞罗那MWC 2014展会期间与国内游戏巨头进行战略合作。TRON将于今年第二季度在日本国内正式发表。 2赣州·修田 ​,2020年11月30日 18:59,评论 , ,赣州·修田
巴特罗之家,#巴特罗之家# 点亮圣诞节彩灯！命运多舛的一年马上就要过去，希望新的一年，大家安康快乐。#世界遗产#圣诞季#博物馆奇妙夜##跟着微博看世界##巴塞罗那旅行##西班牙旅游# L巴特罗之家的微博视频 ​,2020年11月30日 16:42,评论 2, 11,
车高峻灬无聊,【圣家大教堂】要说巴塞罗那留下的某人的遗迹，一定是建筑师安东尼奥·戈蒂（1852-926）。著名的圣家大教堂是名副其实的杰作，虽然还没有完成，但以其独特的魅力和雄壮的气势吸引着全世界的游客。#呼伦贝尔旅游攻略# ​,2020年11月30日 13:56,评论 1, ,
杨杨和夏季,#晒晒书##转发抽奖#转发抽奖庆祝回家顺便预祝自己治疗成功。准备送大家两本非常漂亮的水彩画集/风景画集。转+关，抽一位送这本《世上只有一个巴塞罗那》，虽然现在出去玩是不现实的，但至少可以欣赏这些美丽的水彩插画，还配有详细的介绍，也可以当成旅游指南食用。图很大哈，大家点击就可以看到美丽的纸纹了，摸上去的手感也是粗糙而有质感的，纸张爱好者怒舔。@中国画报出版社  和上次的世界图案是同一家出版社哦！ O抽奖详情 收起全文d,2020年11月30日 11:01,评论 54, 56,
微博西班牙,【巴塞罗那4k航拍】巴塞罗那是西班牙第二大城市和西班牙最著名的旅游胜地，也是享誉世界的地中海风光旅游目的地和世界著名的历史文化名城，素有“伊比利亚半岛的明珠”、 “欧洲之花”之称  Via：L微西班牙的微博视频 ​Via：weibo/微西班牙 ​,2020年11月30日 10:38,评论 , ,
微西班牙,【巴塞罗那4k航拍】巴塞罗那是西班牙第二大城市和西班牙最著名的旅游胜地，也是享誉世界的地中海风光旅游目的地和世界著名的历史文化名城，素有“伊比利亚半岛的明珠”、 “欧洲之花”之称  L微西班牙的微博视频 ​,2020年11月30日 10:27,评论 1, 4,
融鸿远周密,2岳阳·巴塞罗那，【白玉寺】白玉寺位于久治县的西南部，是四川省白玉大寺的子寺，寺庙和白玉乡政府一样位于狭长的谷地达日池，是一座背着林木丛的石山，地形宽广平坦交通便利，海拔3600米，雨量充足，气候温暖，景色宜人很舒服。#海南旅游# 2岳阳·巴塞罗那 ​,2020年11月30日 09:07,评论 1, 1,岳阳·巴塞罗那岳阳·巴塞罗那
壤驷成化_正直,2淮北·濉溪二中，【圣家大教堂】要说巴塞罗那留下的某人的遗迹，一定是建筑师安东尼奥·戈蒂（1852-926）。著名的圣家大教堂是名副其实的杰作，虽然还没有完成，但以其独特的魅力和雄壮的气势吸引着全世界的游客。#五一去哪玩##成都旅游攻略# 2淮北·濉溪二中 ​,2020年11月30日 08:21,评论 1, ,淮北·濉溪二中淮北·濉溪二中
w王琪吖,#这就是中国风# 特别认真地看了一遍 看完想立马飞去巴塞罗那了 我跟大佬有个一样的想法 关于旅游 有时我只想找个地方安静地发呆一天#易烊千玺# 呜呜呜 更爱你了我的大佬 L易烊千玺JacksonYee工作室的秒拍视频 ​,2020年11月30日 05:26,评论 , ,
