USER,CONTENT,DATE & TIME,COMMENTS,LIKES,LOCATION
水漫则胜半面妆,#易烊千玺2020前路遂心与你同行##易烊千玺朋友请听好# @TFBOYS-易烊千玺 有新粉没看过这个视频吗易烊千玺巴塞罗那游记，旅游的小千超级可爱，看完没有不喜欢他的L易烊千玺JacksonYee工作室的秒拍视频 ​,08月31日 22:57,评论 1, ,
GraceYimme小窝,#易烊千玺2020前路遂心与你同行##易烊千玺朋友请听好# @TFBOYS-易烊千玺 有新粉没看过这个视频吗易烊千玺巴塞罗那游记，旅游的小千超级可爱，看完没有不喜欢他的L易烊千玺JacksonYee工作室的秒拍视频 ​,08月31日 22:11,评论 1, ,
搁浅云中君,#易烊千玺2020前路遂心与你同行##易烊千玺朋友请听好# @TFBOYS-易烊千玺 有新粉没看过这个视频吗易烊千玺巴塞罗那游记，旅游的小千超级可爱，看完没有不喜欢他的L易烊千玺JacksonYee工作室的秒拍视频 ​,08月31日 22:07,评论 1, ,
往事1杯浊酒,梅西一旦离开巴萨，这座城市会有25到30亿欧元的损失。巴塞罗那从排行25位成为欧洲第三最受欢迎的旅游城市。巴萨销售的球衣10号占了93%。巴萨赞助商都会因为梅西的存在间接或直接上浮30%的价位。---梅西的商业价值,08月31日 21:20,评论 , ,
豪气的小蝌蚪25cd,#易烊千玺2020前路遂心与你同行##易烊千玺朋友请听好# @TFBOYS-易烊千玺 有新粉没看过这个视频吗易烊千玺巴塞罗那游记，旅游的小千超级可爱，看完没有不喜欢他的L易烊千玺JacksonYee工作室的秒拍视频 ​,08月31日 21:53,评论 , ,
足蓝情报手-大宝,#易烊千玺2020前路遂心与你同行##易烊千玺朋友请听好# @TFBOYS-易烊千玺 有新粉没看过这个视频吗易烊千玺巴塞罗那游记，旅游的小千超级可爱，看完没有不喜欢他的L易烊千玺JacksonYee工作室的秒拍视频 ​,08月31日 21:42,评论 , ,
爱坤吖好嚣张,#易烊千玺2020前路遂心与你同行##易烊千玺朋友请听好# @TFBOYS-易烊千玺 有新粉没看过这个视频吗易烊千玺巴塞罗那游记，旅游的小千超级可爱，看完没有不喜欢他的L易烊千玺JacksonYee工作室的秒拍视频 ​,08月31日 21:32,评论 1, ,
托塔诺天王,为什么巴萨，联赛委员会，甚至巴塞罗那市长都在用各种方式强留，挽留梅西？ 答:这已经不仅仅是巴萨俱乐部的重大事宜，根据巴塞罗那一家权威公司统计，梅西一旦离开巴萨，这座城市会有25到30亿欧元的损失。这是一个严酷的事实，巴塞罗那从排行25位成为欧洲第三最受欢迎的旅游城市，诺坎普有一定的贡献，诺坎普里面有一个铁的数据，除了内马尔加盟巴萨那一年，10号球衣销售占全队的81%，其它赛季，巴萨销售的球衣，10号占了93%。巴萨赞助商都会因为梅西的存在间接或直接上浮30%的价位。所以有人用自己的人头换取梅西留下，所以巴萨不可能放弃任何强留和挽留的机会。 收起全文d,08月31日 21:29,评论 , 2,
体坛滨岩,非常直接，职业的提问，尽量做出职业的回复：1，滨岩老师，梅西开始罢训了，这是不是意味着他不再爱巴萨了？不清楚，但可以确定两点，在著名传真发出之前的一周，梅西还对他的一位密友说，他不会去巴萨以外的任何一家俱乐部踢球。另外到今天为止，他的whatapp的头像还是一家人在巴萨会徽前的合影。2，为什么巴萨，联赛委员会，甚至巴塞罗那市长都在用各种方式强留，挽留梅西？这已经不仅仅是巴萨俱乐部的重大事宜，根据巴塞罗那一家权威公司统计，梅西一旦离开巴萨，这座城市会有25到30亿欧元的损失。这是一个严酷的事实，巴塞罗那从排行25位成为欧洲第三最受欢迎的旅游城市，诺坎普有一定的贡献，诺坎普里面有一个铁的数据，除了内马尔加盟巴萨那一年，10号球衣销售占全队的81%，其它赛季，巴萨销售的球衣，10号占了93%。巴萨赞助商都会因为梅西的存在间接或直接上浮30%的价位。所以有人用自己的人头换取梅西留下，所以巴萨不可能放弃任何强留和挽留的机会。3，明明知道很难走，梅西为什么还要走上这一条绝路？这一点没人知道，的确眼下看不到任何出路，但这就是梅西，在四五个球员围堵下，强行过人进球。我可以透露一个秘密，梅西发出那个著名传真的时候，他的太太，他父亲，他哥哥，他的常规经纪团队都和我们一样，从电台知道情况，他的太太悲痛极了，因为没有人想到过会，也不愿意离开巴塞罗那。更让人不可思议的是，不是瓜帅说服梅西，而是梅西主动致电瓜迪奥拉，请求昔日恩师带他走，这简直就是颠覆了梅西的性格。可以想象在发出传真的霎那间，梅西是多么绝望。4，发传真前，两次请求与俱乐部沟通未果是真的吗？不止两次。5，瓜帅愿意帮助梅西，但险些被罚的曼城肯定不愿意冒险，大巴黎，尤文，国米究竟什么态度？大巴黎比曼城诚意更大，但梅西是一位比较较真的人，他眼下只认曼城。至于尤文国米，尤文询问过，国米没有任何动作。6，那么一旦曼城走不通，梅西会不会低头？基本不会。唯一能够影响他作出违反个人意愿决定的是他太太。7，还有别的路吗？以前我多次提过，梅西如果去欧洲以外，没有可能对阵巴萨的球队踢球，按照合同，俱乐部没有办法强留。所以，理论上不排除如果“战争”无解，梅西回阿根廷或迈阿密临时踢球一年，然后返回欧洲的可能，注意，这只是设想。8，梅西经纪人，也就是他父亲到巴塞罗那了吗？对，今天早上（周一）到的，但他与俱乐部达成默契的可能性也是微乎其微。所以，这是一场根本看不见战线和战果的战争。 收起全文d,08月31日 21:20,评论 346, 1448,
我帆布比你高跟还青春0,#易烊千玺2020前路遂心与你同行##易烊千玺朋友请听好# @TFBOYS-易烊千玺 有新粉没看过这个视频吗易烊千玺巴塞罗那游记，旅游的小千超级可爱，看完没有不喜欢他的L易烊千玺JacksonYee工作室的秒拍视频 ​,08月31日 21:17,评论 , ,
