USER,CONTENT,DATE & TIME,COMMENTS,LIKES,LOCATION
安徽农业大学青年志愿者联合会,#带你去旅游#奇特的建筑，一个以足球为灵魂的城市，西班牙巴塞罗那💃开放，自由，和谐，包容，豁达，以及点点滴滴的生活细节，像一笔笔遗产，留给了这里的人们，留在了旅游者的心中。 ​,2017年01月31日 22:44,评论 , 1,
SlumberLove西班牙旅拍工作室,崔宇&坦克五年爱情长跑，这是我们最长的一次旅行你的未来里有我，我的生命里不能没有你从巴塞罗那启程，开始我们下一段旅行L崔宇 & 坦克#带着微博去旅行# #带着微博去巴塞罗那# #巴塞罗那旅游# #旅拍# #巴塞罗那旅拍# #巴塞罗那婚纱摄影# ​​​​,2017年01月31日 22:36,评论 1, 2,
十指扣住的幸福,【巴塞罗那】气候宜人、风光旖旎、古迹遍布，素有“伊比利亚半岛的明珠”之称，是西班牙最著名的旅游胜地。有网友评论说，这里是欧洲的度假胜地，艺术和度假的完美结合。 ​,2017年01月31日 11:15,评论 , ,
花紫易2016,【巴塞罗那】气候宜人、风光旖旎、古迹遍布，素有“伊比利亚半岛的明珠”之称，是西班牙最著名的旅游胜地。有网友评论说，这里是欧洲的度假胜地，艺术和度假的完美结合。 ​,2017年01月30日 19:01,评论 , ,
只想静静的做个Mitao,#带着微博去旅游##西班牙旅行# @走遍巴塞罗那 地中海的日出日落 云卷云舒 2西班牙·加的斯火车站 ​,2017年01月30日 16:42,评论 , 4,西班牙·加的斯火车站
诺慎言,去西葡旅游买的网卡离开欧洲境内就失效了，在刚刚看旅游照片时才发现漏了几张没发上微博作为旅游记录，这三张是巴塞罗那足球队主场——诺坎普。这里卖的衣服价格是以球星知名度为准的——印着梅西名字的球衣价格最贵，其中销量最好的那件129欧。 2西班牙·诺坎普(Camp Nou) ​,2017年01月30日 14:45,评论 , ,西班牙·诺坎普(Camp Nou)
我心中的天堂,在瓦岱机场候机，由万象飞往琅勃拉邦，㊗我平安顺利。记得从巴塞罗那飞往罗马，在飞机落地的一刻，我带头鼓掌，随后飞机上别的乘客也跟我一起鼓起掌来；出门旅游，离开了自己熟悉的居住地，去往完全陌生的地方，飞机轮船火车出租车嘟嘟车，各种交通工具齐上阵，危险的几率也增加了。记得在印尼的一次出海，小船在狂涛巨浪里跌宕起伏，我觉得到头了就是它了。。。 2老挝·瓦岱国际机场 收起全文d,2017年01月30日 09:55,评论 1, 1,老挝·瓦岱国际机场
走向春天的夏天ep,【巴塞罗那】气候宜人、风光旖旎、古迹遍布，素有“伊比利亚半岛的明珠”之称，是西班牙最著名的旅游胜地。有网友评论说，这里是欧洲的度假胜地，艺术和度假的完美结合。 ​,2017年01月30日 00:00,评论 , ,
最In时尚vi,【巴塞罗那】气候宜人、风光旖旎、古迹遍布，素有“伊比利亚半岛的明珠”之称，是西班牙最著名的旅游胜地。有网友评论说，这里是欧洲的度假胜地，艺术和度假的完美结合。 ​,2017年01月29日 17:51,评论 , ,
西班牙不是斗牛城,#随手拍大片# 佩妮斯科拉日出#巴塞罗那导游##巴塞罗那旅游##玩遍西班牙# 2西班牙·Hospital Ambulatorio de Peñiscola ​,2017年01月29日 17:45,评论 , 21,西班牙·Hospital Ambulatorio de Peñiscola
