USER,CONTENT,DATE & TIME,COMMENTS,LIKES,LOCATION
享梦游·子梦,旅途有了仪式感平凡才变得热气腾腾———享游达人·泰国回传#[超话]#美景自由行带着梦想去旅行#旅游##环球旅游##国内旅游##国外旅游##环球旅行##亲爱的##亲爱的热爱的##巴厘岛##沙巴##美娜多##仙女##海滩##澳门##马尔代夫##冰岛##瑞士##土耳其##日本##茶卡盐湖##西藏##澳大利亚##希腊##芬兰##意大利##西班牙##法国##英国##德国##英国##北极##北京##武汉##上海##青海湖##拉萨##洱海##说走就走##想去哪就去哪##旅行的意义##成长##梦想##一起##实现##你呢##一起旅行吧##世界这么大##仙本那##塞班岛##美国##云南##丽江##大理##桂林##三亚##俄罗斯##全世界##旅游##你来吗##我等你##亲爱的##玩赚世界 全球旅拍 客片分享##微博赚钱季##创业##以梦为马##越南##芽庄##情侣##情人节##情人节快乐##七夕情人节快乐##酒店##机票##故事##缅甸##大理##青海##澳门##武汉##吃喝玩乐##创业##美业##情人节##快乐#享梦游#赛里木湖##大海##沙滩##自驾游##嗯##旅游##内蒙古##兰卡威##马来西亚##马来西亚十大旅游景点##瑞士##澳大利亚##伊斯坦布尔##优秀##斜杠青年##轻资产创业引领者##环球旅游##布拉格##吴哥窟##巴塞罗那##毛里求斯##清迈##开罗##普罗旺斯##东京##新加坡##罗马##伦敦##迪拜##巴黎##圣托里尼##斐济##夏威夷##大溪地##威尼斯##皇后镇##悉尼##典雅##米兰##林芝##莫斯科##雅典##纽约##苏梅岛##摩洛哥##阿尔卑斯山##奥克兰##棉花堡##想去哪就去哪##一起旅游##爱##陪伴##我和微博的那些事#副业兼职#分享经济#享梦游旅行体验师招募_享游达人 收起全文d,2019年10月31日 21:24,评论 , 1,
小语种全知道,西班牙语学习#学完西语去干嘛？旅游呀！Via:L菜尾蝗-旅行摄影的微博视频免费体验课11.3周日 14:00 (徐汇校区)11.3周日 14:00 (人广校区)11.3周日 15:00 (浦东校区)11.2周六 10:00 (杨浦校区)11.3周日 14:00 (杭州校区)了解更多——关注公众微信，回复校区+体验课+姓名+手机（如果带朋友同样注明） 收起全文d,2019年10月31日 21:18,评论 , ,
济才小语种OLE西班牙语,西班牙语学习#学完西语去干嘛？旅游呀！Via:L菜尾蝗-旅行摄影的微博视频免费体验课11.3周日 14:00 (徐汇校区)11.3周日 14:00 (人广校区)11.3周日 15:00 (浦东校区)11.2周六 10:00 (杨浦校区)11.3周日 14:00 (杭州校区)了解更多——关注公众微信，回复校区+体验课+姓名+手机（如果带朋友同样注明） 收起全文d,2019年10月31日 18:18,评论 , ,
西班牙生活指南,"好吃的地中海菜🍴餐厅 | Barraca📍巴塞罗那 |  Passeig Marítim de la Barceloneta, 1😋推荐指数：🌟🌟🌟🌟#美食##巴塞罗那##西班牙##带着微博去吃饭##旅行##红酒# @西班牙国家旅游局  ​​​@加泰罗尼亚旅游官网  ​​​  ​​​  ​​​  ​​​  ​​​  ​​​ 2西班牙·巴塞罗那 收起全文d",2019年10月31日 16:48,评论 , 4,西班牙·巴塞罗那
香蕉瓶官方微博,机舱垃圾成了新麻烦用可再生材料制作餐具从一次性耳机、塑料餐具、食物残渣到厕所垃圾，在每一次飞行中，每位乘客平均会留下将近1.5公斤的垃圾——机舱垃圾是个大问题，考虑到全球每年有40亿乘客，产生的机舱垃圾数量巨大。在减少机舱垃圾方面，各方正在做出努力：一家英国设计公司设计了经济型餐盘，用咖啡渣、香蕉叶和椰子木等可再生材料取代塑料；国际航空运输协会考虑重新制定国际餐饮垃圾管理规则以提高回收率。在人们的认知中，碳排放是航空旅行产生的最大环境问题。但随着越来越多的人飞上蓝天，一次性耳机、塑料餐具和食物残渣等机舱垃圾同样不可忽视——代表约300家航空公司的行业组织国际航空运输协会在伦敦希思罗机场进行了一项小规模调研，根据相对有限的样本，该协会估算，去年航空公司产生了约670万吨机舱垃圾。据估计，随着低成本航空公司激增以及旅游业继续扩张，这个数字可能在未来10年翻一番。帕尔默博士是联合国教科文组织生命周期和气候变化小组负责人，他牵头在巴塞罗那成立了一个研究小组，对航空垃圾问题进行了更深入的研究。帕尔默的研究小组与伊比利亚航空公司、航空食品配餐公司佳美国际集团、西班牙工程建设企业法罗里奥集团公司和西班牙环保组织合作，分析了145架飞往马德里的航班上大约3800公斤的垃圾。结果显示，这些垃圾中的33%是食物垃圾，28%是纸板和废纸，约12%是塑料垃圾。实现大规模机舱垃圾减量需要航空公司、地方政府和机场之间的合作，难度不小。英国知名设计公司普睿谷的副战略总监罗文曾表示，每年产生的机舱垃圾数量巨大。在伦敦设计博物馆的展览“登机： 减少垃圾，再利用，再思考”中，普睿谷公司推出了用咖啡渣、香蕉叶等可再生材料设计制造的经济型餐盘：托盘是由咖啡渣和咖啡外壳制成的，食物盘子是用压制过的麦麸做的，用椰子树做的叉子代替了塑料餐具。乘客把叉子拿起来的时候，不会感觉到它不是塑料的。这些产品兼顾了客户体验和可持续性。已有航空公司和供应商对这些产品表现出兴趣。法国航空公司表示，将在今年年底前淘汰2.1亿件一次性塑料用品；今年，在澳航的一架飞机上，取消了单独包装的牛奶和维吉麦（澳大利亚特有的一种食物酱），并提供了用甘蔗制成的容器装的餐食以及用农作物淀粉制成的餐具；今年6月，在从芝加哥飞往洛杉矶的航班上，联合航空公司使用了“完全可回收或可分解的容器和餐具”供应餐食。 收起全文d,2019年10月31日 16:12,评论 , 1,
京城的那些事儿,三日游巴塞罗那自由行攻略#西班牙旅游攻略##巴塞罗那旅游桂林# ​​​​,2019年10月31日 12:26,评论 , ,
西班牙国家旅游局,西班牙“俏佳人”巴塞罗那（Barcelona）可以说是影视作品心头的白月光，无数佳作都曾在此取景。如“寡姐”斯嘉丽约翰逊和佩内洛普·克鲁兹携手出演的《午夜巴塞罗那》，里面出现了无数西班牙美景。比如圣家堂（Sagrada Familia）的高迪立面，寡姐打卡的米拉之家（Casa Milà），兰布拉大道（Rambla）的小餐馆等等，城市的每个角落都有他们留下的足迹。#西班牙旅游#  详情戳O网页链接 收起全文d,2019年10月31日 10:00,评论 10, 31,
吃喵儿的小鱼,因为公司楼下刚好就是“革命根据地”所以大家小半个月以来都尽量家和公司两点一线，也可能是我给自己找了个宅的理由这些天渐渐趋于平静，巴塞罗那也恢复了生机。尽管有大量旅游团取消了，可依旧有络绎不绝的人潮到来。下了班便沿着感恩大街从头走到尾，冬令时的18点多天已经完全黑了，却甚是热闹。那些被破损的街道设施…慢慢修复吧唔，11月的游行示威活动日程又公布开来了，地点竟然写着「surprise」希望会是和平的方式吧。 L吃喵儿的小鱼的微博视频 收起全文d,2019年10月31日 07:26,评论 6, 1,
蚊子王中王,转发微博,2019年10月30日 20:47,评论 , ,
BarcelonaRealEstate,136平米，三个卧室三个洗手间，带旅游执照的高级公寓（可住6人），有电梯。离哥伦布雕像150米，距巴塞罗那港口只有一街之隔。66万欧元。手慢无。 ​,2019年10月31日 00:23,评论 , ,
