USER,CONTENT,DATE & TIME,COMMENTS,LIKES,LOCATION
过客5703509999,古埃尔公园（Parc Güell）始建于1903年，设计初衷是一个被自然环境所拥抱的高尚住宅区，吸引城内新兴的资产阶级和大工业家们入住。尽管天才高迪为这个住宅区规划了一个美妙而奇特的方案，但由于地块买卖的负责程序、缺乏配套的交通设施以及住宅区本身过于奇特等原因，使得这一项目无法继续进展下去，整片地区在1914年变成了公园。在这个仿佛是为孩子创造的童话般的公园里，最吸引人的自然是那个可以眺望地中海的大平台，平台周围的一圈座椅都用彩色碎瓷砖拼贴，创造出迷人的色彩效果，平台下面布满立柱的大厅则如同森林，抬头还能望见各种星体。而全公园最受欢迎的合影对象则是公园入口处的那条吐水的“龙”（好多人都觉得是蜥蜴），如果没与它合过影甚至不好意思说来过古埃尔公园。整个公园的建筑继承了高迪的一贯风格，所有设计元素都来自于大自然。最美的时刻是在夕阳西下时分，看着阳光将整座城市与海面镀成温暖的金黄色。 2西班牙·巴塞罗那 L过客5703509999的秒拍视频 收起全文d,2018年04月30日 18:04,评论 , 2,西班牙·巴塞罗那
过客5703509999,古埃尔公园（Parc Güell）始建于1903年，设计初衷是一个被自然环境所拥抱的高尚住宅区，吸引城内新兴的资产阶级和大工业家们入住。尽管天才高迪为这个住宅区规划了一个美妙而奇特的方案，但由于地块买卖的负责程序、缺乏配套的交通设施以及住宅区本身过于奇特等原因，使得这一项目无法继续进展下去，整片地区在1914年变成了公园。在这个仿佛是为孩子创造的童话般的公园里，最吸引人的自然是那个可以眺望地中海的大平台，平台周围的一圈座椅都用彩色碎瓷砖拼贴，创造出迷人的色彩效果，平台下面布满立柱的大厅则如同森林，抬头还能望见各种星体。而全公园最受欢迎的合影对象则是公园入口处的那条吐水的“龙”（好多人都觉得是蜥蜴），如果没与它合过影甚至不好意思说来过古埃尔公园。整个公园的建筑继承了高迪的一贯风格，所有设计元素都来自于大自然。最美的时刻是在夕阳西下时分，看着阳光将整座城市与海面镀成温暖的金黄色。 2西班牙·巴塞罗那 L过客5703509999的秒拍视频 收起全文d,2018年04月30日 18:02,评论 , 1,西班牙·巴塞罗那
过客5703509999,古埃尔公园（Parc Güell）始建于1903年，设计初衷是一个被自然环境所拥抱的高尚住宅区，吸引城内新兴的资产阶级和大工业家们入住。尽管天才高迪为这个住宅区规划了一个美妙而奇特的方案，但由于地块买卖的负责程序、缺乏配套的交通设施以及住宅区本身过于奇特等原因，使得这一项目无法继续进展下去，整片地区在1914年变成了公园。在这个仿佛是为孩子创造的童话般的公园里，最吸引人的自然是那个可以眺望地中海的大平台，平台周围的一圈座椅都用彩色碎瓷砖拼贴，创造出迷人的色彩效果，平台下面布满立柱的大厅则如同森林，抬头还能望见各种星体。而全公园最受欢迎的合影对象则是公园入口处的那条吐水的“龙”（好多人都觉得是蜥蜴），如果没与它合过影甚至不好意思说来过古埃尔公园。整个公园的建筑继承了高迪的一贯风格，所有设计元素都来自于大自然。最美的时刻是在夕阳西下时分，看着阳光将整座城市与海面镀成温暖的金黄色。 2西班牙·巴塞罗那 L过客5703509999的秒拍视频 收起全文d,2018年04月30日 18:01,评论 , 1,西班牙·巴塞罗那
过客5703509999,古埃尔公园（Parc Güell）始建于1903年，设计初衷是一个被自然环境所拥抱的高尚住宅区，吸引城内新兴的资产阶级和大工业家们入住。尽管天才高迪为这个住宅区规划了一个美妙而奇特的方案，但由于地块买卖的负责程序、缺乏配套的交通设施以及住宅区本身过于奇特等原因，使得这一项目无法继续进展下去，整片地区在1914年变成了公园。在这个仿佛是为孩子创造的童话般的公园里，最吸引人的自然是那个可以眺望地中海的大平台，平台周围的一圈座椅都用彩色碎瓷砖拼贴，创造出迷人的色彩效果，平台下面布满立柱的大厅则如同森林，抬头还能望见各种星体。而全公园最受欢迎的合影对象则是公园入口处的那条吐水的“龙”（好多人都觉得是蜥蜴），如果没与它合过影甚至不好意思说来过古埃尔公园。整个公园的建筑继承了高迪的一贯风格，所有设计元素都来自于大自然。最美的时刻是在夕阳西下时分，看着阳光将整座城市与海面镀成温暖的金黄色。 2西班牙·巴塞罗那 L过客5703509999的秒拍视频 收起全文d,2018年04月30日 17:59,评论 , ,西班牙·巴塞罗那
过客5703509999,古埃尔公园（Parc Güell）始建于1903年，设计初衷是一个被自然环境所拥抱的高尚住宅区，吸引城内新兴的资产阶级和大工业家们入住。尽管天才高迪为这个住宅区规划了一个美妙而奇特的方案，但由于地块买卖的负责程序、缺乏配套的交通设施以及住宅区本身过于奇特等原因，使得这一项目无法继续进展下去，整片地区在1914年变成了公园。在这个仿佛是为孩子创造的童话般的公园里，最吸引人的自然是那个可以眺望地中海的大平台，平台周围的一圈座椅都用彩色碎瓷砖拼贴，创造出迷人的色彩效果，平台下面布满立柱的大厅则如同森林，抬头还能望见各种星体。而全公园最受欢迎的合影对象则是公园入口处的那条吐水的“龙”（好多人都觉得是蜥蜴），如果没与它合过影甚至不好意思说来过古埃尔公园。整个公园的建筑继承了高迪的一贯风格，所有设计元素都来自于大自然。最美的时刻是在夕阳西下时分，看着阳光将整座城市与海面镀成温暖的金黄色。 2西班牙·巴塞罗那 L过客5703509999的秒拍视频 收起全文d,2018年04月30日 17:57,评论 , ,西班牙·巴塞罗那
过客5703509999,古埃尔公园（Parc Güell）始建于1903年，设计初衷是一个被自然环境所拥抱的高尚住宅区，吸引城内新兴的资产阶级和大工业家们入住。尽管天才高迪为这个住宅区规划了一个美妙而奇特的方案，但由于地块买卖的负责程序、缺乏配套的交通设施以及住宅区本身过于奇特等原因，使得这一项目无法继续进展下去，整片地区在1914年变成了公园。在这个仿佛是为孩子创造的童话般的公园里，最吸引人的自然是那个可以眺望地中海的大平台，平台周围的一圈座椅都用彩色碎瓷砖拼贴，创造出迷人的色彩效果，平台下面布满立柱的大厅则如同森林，抬头还能望见各种星体。而全公园最受欢迎的合影对象则是公园入口处的那条吐水的“龙”（好多人都觉得是蜥蜴），如果没与它合过影甚至不好意思说来过古埃尔公园。整个公园的建筑继承了高迪的一贯风格，所有设计元素都来自于大自然。最美的时刻是在夕阳西下时分，看着阳光将整座城市与海面镀成温暖的金黄色。 2西班牙·巴塞罗那 L过客5703509999的秒拍视频 收起全文d,2018年04月30日 17:55,评论 , ,西班牙·巴塞罗那
过客5703509999,古埃尔公园（Parc Güell）始建于1903年，设计初衷是一个被自然环境所拥抱的高尚住宅区，吸引城内新兴的资产阶级和大工业家们入住。尽管天才高迪为这个住宅区规划了一个美妙而奇特的方案，但由于地块买卖的负责程序、缺乏配套的交通设施以及住宅区本身过于奇特等原因，使得这一项目无法继续进展下去，整片地区在1914年变成了公园。在这个仿佛是为孩子创造的童话般的公园里，最吸引人的自然是那个可以眺望地中海的大平台，平台周围的一圈座椅都用彩色碎瓷砖拼贴，创造出迷人的色彩效果，平台下面布满立柱的大厅则如同森林，抬头还能望见各种星体。而全公园最受欢迎的合影对象则是公园入口处的那条吐水的“龙”（好多人都觉得是蜥蜴），如果没与它合过影甚至不好意思说来过古埃尔公园。整个公园的建筑继承了高迪的一贯风格，所有设计元素都来自于大自然。最美的时刻是在夕阳西下时分，看着阳光将整座城市与海面镀成温暖的金黄色。 2西班牙·巴塞罗那 L过客5703509999的秒拍视频 收起全文d,2018年04月30日 17:53,评论 , ,西班牙·巴塞罗那
墙烫敬贸,【古埃尔公园】古埃尔公园原本是20世纪初被开发作为高档居住区的地块，但14年内只卖出两户，其中有一户便是著名的建筑师高迪。这座公园不管是石阶、石柱和弯曲的石椅上都贴满了各式的马赛克，全由磁砖拼贴而成，色彩灿斓，让人有身处梦境之感。 ​,2018年04月30日 15:29,评论 , ,
穿摔浮窗,【古埃尔公园】古埃尔公园原本是20世纪初被开发作为高档居住区的地块，但14年内只卖出两户，其中有一户便是著名的建筑师高迪。这座公园不管是石阶、石柱和弯曲的石椅上都贴满了各式的马赛克，全由磁砖拼贴而成，色彩灿斓，让人有身处梦境之感。 ​,2018年04月30日 14:09,评论 , ,
狼企渐嘱,【古埃尔公园】古埃尔公园原本是20世纪初被开发作为高档居住区的地块，但14年内只卖出两户，其中有一户便是著名的建筑师高迪。这座公园不管是石阶、石柱和弯曲的石椅上都贴满了各式的马赛克，全由磁砖拼贴而成，色彩灿斓，让人有身处梦境之感。 ​,2018年04月30日 07:21,评论 , ,
